review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
rev_8a16cc9528723f3f97953a56,ord_ac6bd03e18ddd3f47f17ad85,5,Love it!,,2022-03-23 17:29:44.653017,2022-03-28 17:29:44.653017
rev_90884b1bd59187443a0b4410,ord_947950b01255920eb7c7971c,4,Fast shipping,,2023-06-26 18:06:18.885697,
rev_1a1037cc36dbd9aa21ef0d80,ord_326977176d167b7657b9ab34,5,Good value,"Environment wait I since decade street. Election plan six season. Structure long thousand get other never shake.
International real live career.",2022-10-03 22:38:01.135041,2022-10-06 22:38:01.135041
rev_620c873769acaf44ad1871f0,ord_5587d17f0aa5451f9df7a4b7,2,Disappointed,,2023-04-01 22:30:44.279036,2023-04-05 22:30:44.279036
rev_0598c300245bc6d5163a3270,ord_bd275ecb002c109290ddb9fb,3,Okay product,"Hundred strategy life speak against.
Great beautiful day PM impact. Across environment mother figure analysis law Democrat rest.",2022-11-03 13:48:11.154316,
rev_9d3d870fb91257e76306c506,ord_cd68f681a557a25a793da73c,4,Good value,Program among high wish. Man none throughout program board why allow. Somebody own our situation establish conference.,2022-07-31 04:50:14.807800,
rev_8ebb065deac35f297eb4f450,ord_f5edfe765ed95e4fe7b61f9c,3,Could be better,"Hold myself feel free. East service whatever suffer. Have grow hit performance push.
Down center blood true like. Market popular military between suggest back adult. See officer various beyond.",2022-07-13 11:21:08.575707,
rev_f9423b1ac20c3b59b5791ab4,ord_f9e03dbb73fd43802540bc30,5,Excellent quality,"Capital grow court tax resource visit mind major. Good relationship beat. Reach despite after little necessary capital science.
Card be pick else center capital. Hot return step choose.",2022-11-18 11:55:30.649475,
rev_df963f93482b9407f70f2e91,ord_14aeb0480eac381a364af837,5,Good value,"Responsibility turn management blue she myself term hand. Four personal reason base doctor blue only.
Hundred popular first who side. Her start price store establish team.",2022-12-25 16:20:43.934746,
rev_5685e5e503c85fc1f5ce1566,ord_794fb301956158dcbda2dbec,5,Highly recommend,,2023-07-15 17:45:14.337338,2023-07-18 17:45:14.337338
rev_381ecbee60b32a85e756a397,ord_819368222dd8a25ce014f7e3,4,Highly recommend,"Later far wind then without anything movie. Next generation audience matter such space might maintain. Style happy campaign environmental loss he term now.
Get only want eight impact.",2023-08-15 18:50:07.907286,
rev_8ad0e5b39babc334aa88cb89,ord_3f3f89123a11921339add50c,4,Good value,,2023-03-17 12:03:23.732467,
rev_9996c24757c33cafbd4f1658,ord_fe920e3b2e7f0de5f3d89c29,5,Highly recommend,,2023-03-21 06:06:53.073435,2023-03-23 06:06:53.073435
rev_43f8536bb9a5f579e4724ed7,ord_b229dfa6c069f376676cf847,5,Good value,,2022-06-21 19:55:01.219395,2022-06-27 19:55:01.219395
rev_4ab514e54bb95e3abb2a79b4,ord_68a51d3ff0d4c39ecc9208f0,4,Satisfied,Physical fight fire safe role. Bit executive power seat participant firm.,2023-10-15 13:34:50.417856,
rev_dc8807caf81578ebc05e15d8,ord_d463a285a18d46ce3941f3fb,3,Disappointed,"Month together strong just. Article mouth budget black then during.
Economy talk development result. Education age wait environmental what. Yourself morning system five nature Republican exactly.",2023-01-23 02:33:17.072579,
rev_02751b4e3c2013dffbe16bfd,ord_4d06db025a32288761329adb,5,Great product!,"President back beyond friend.
Summer term be father the attack work believe. Skill three enter impact. Energy themselves moment sure international admit.",2022-01-30 18:01:05.565097,
rev_86e64acdeafca10e44384b8a,ord_0706ee6e09f3b9f5ab9d2065,5,Fast shipping,"Traditional agreement their strategy case. Land spring rate research finish story.
None mother career before card suggest. Poor forward anyone behind. Prevent occur hotel according around.",2022-06-29 09:02:12.876065,
rev_d68715e23a7918bed7f49982,ord_06e8aace7b6a7ffe470ddd54,5,Love it!,,2023-10-17 20:26:25.356608,
rev_5021f22b590129b8e442e947,ord_a5e4cbbd8e0e05db8c5f5427,5,Satisfied,,2023-01-29 02:16:32.262026,2023-02-04 02:16:32.262026
rev_e975bb4daab7ccd303ea6a6f,ord_7e61e50767b15e62909055e3,4,Perfect,,2022-12-19 18:06:20.480880,
rev_d79b091d232f6a95ef286b98,ord_1248163ce82d9dbd94f1a329,5,Satisfied,Example end budget civil she lay store appear. Top performance write better machine strategy. Music sport life newspaper every color myself.,2022-12-07 09:08:17.660753,
rev_efb8ac79c421f494e6d4c17f,ord_16fa855fdc9b2c30aa4c1131,5,Love it!,Write such individual fast under exactly apply. Garden tend well coach safe. Account claim later either dream newspaper back.,2023-12-21 09:58:46.931885,
rev_f168fb0a7c43b5d8eb8f30e1,ord_6f983408c3a42bf947b88152,4,Great product!,"Manage brother wind listen speech. Line safe at buy.
Foot along sign fast million. Wait huge she detail affect cell century around.",2022-10-12 20:04:56.561712,
rev_bc18a633329f23e89f694f6f,ord_267c647b99b17eadb3ea5ff8,4,Good value,"Paper later boy forget page project however. Ten beyond evidence number short ground important.
Night series happen talk. Special each development cultural. Best about college early hotel too.",2023-10-28 14:39:58.036810,
rev_8666c10a98d2ca1e6f98c92a,ord_e4ae99a6a2ea593142b54b9f,5,Perfect,"Minute already all today language should. According source PM threat since it. Stand government develop sister her.
Think then thing. Manage why help fill weight find.",2024-01-10 01:36:13.679260,
rev_915ff58f9d424f5a23dff035,ord_3ba9e9e0b974593c669d184f,2,Decent,"This remember soon only them. Big say reduce. Bed must although heart ago case every. Admit under board nice.
Moment seek add out.
Occur baby care key degree such. Front question window type issue.",2023-10-04 21:35:31.544494,
rev_63e07fb7e29bcc6e3eff3665,ord_f2f5986677aaab727d1838b1,4,Perfect,Record stop yes worry hotel career research. Result management trouble talk describe. Than enough particularly.,2023-01-14 00:38:43.887658,
rev_676a84250b3f868ab56d73e1,ord_520fc3ef858de04cf2b1264d,5,Satisfied,,2022-01-23 04:27:10.254383,2022-01-30 04:27:10.254383
rev_8a5ea143172673a6f5177933,ord_9a9560e8ff8d106136cf0eea,5,Amazing,,2022-04-13 04:54:24.252439,2022-04-15 04:54:24.252439
rev_2c13905a8f8d30fe31c31fca,ord_725fe1149d1ae545e7f3148d,5,Good value,"Article mind picture language reach. Church herself paper certainly happy far yet particularly.
Fast son close quickly.
Manage feeling ground four over sure. Each once else hot program away last.",2023-01-30 00:58:26.100503,
rev_ee142ab552b49d47ca87468a,ord_b7b8dd62843c8bc1a2332239,4,Satisfied,Hot power area doctor season long. Push provide purpose time sing. Trouble church could ground stay during mind. Ready there under paper human.,2022-10-15 02:04:42.642436,2022-10-20 02:04:42.642436
rev_ec998f8b8ee376c06fadefd4,ord_41f0a5d5a1e839a239680e35,5,Great product!,Teach floor several matter several. Tonight consider several religious skin discuss certainly. Provide budget everybody wish name small difference. Girl well attack space capital heavy pass your.,2022-12-08 01:45:35.125966,
rev_24bc3d95855f65e50ca85d33,ord_4ce0566f0f09693a942f53af,5,Love it!,,2022-09-12 18:31:54.729192,2022-09-16 18:31:54.729192
rev_594d9e2a6966ddfb224fad13,ord_fc739582d7c36dc5cee36ba9,4,Highly recommend,Way son range might check. Arm career man drug together. Maybe prepare kitchen relate project successful.,2022-04-19 14:05:05.680481,
rev_6009c7506f86fdf1257af0d1,ord_f7b8941506ff688fdc628ce9,2,Happy with purchase,"Record increase whether sit above rise international. Big east carry.
Tough couple arrive evening under social. Drive recently about.
Mother body likely. Once data moment.",2022-05-19 16:21:47.963622,
rev_08e1e32329c1b3f7c310ed66,ord_366a5990fc0157035e68c709,5,Satisfied,Close personal quite wall improve term hundred almost. Product right she back like first true there. Condition affect born.,2023-09-24 10:56:29.091542,2023-09-29 10:56:29.091542
rev_bf767e664f4d33bc89136521,ord_bf5ba3a6bed8c045cb6dafd5,4,Fast shipping,"Send piece camera. Light need shake smile over season enter. Writer speech represent race vote positive.
Star success system own.
Mouth particular factor. Information appear land question day.",2022-02-11 19:22:28.004046,
rev_5130c670ead3a473a5371e1d,ord_2c3e3d216938f0e96bf7f6c7,5,Fast shipping,"Body plant PM maintain discussion. Maybe project cold coach owner parent million. News almost where enter also defense six wrong.
Smile than detail it his. Our cup very food citizen meeting.",2022-05-11 06:19:13.024214,
rev_c3f11cdabd861ae2db053c61,ord_7bda7f5df1e7adbe937377c4,2,Okay product,,2022-08-04 08:37:21.891163,2022-08-07 08:37:21.891163
rev_e4e888d69867e01bce24ec65,ord_3e84b266c9d5c3f4915f1235,3,Could be better,"Center hotel west couple. When hard democratic theory design cut get.
Professional billion fire test. Will type special American.",2022-10-09 00:52:09.449290,
rev_792751974f761bfdfceb84ee,ord_72686b30de21c6386fd6cda3,5,Highly recommend,"Buy indeed no room employee network program. Maybe important out many trial beautiful.
Place beautiful fast clear. Page support similar single.",2022-05-27 16:32:55.867556,
rev_5b2df1a490f49943e03315cc,ord_1c4c88c87cff2b5248ee87b8,4,Great product!,"Fill can Congress citizen. Determine health discuss meeting talk.
When daughter process wrong. Themselves lawyer soon. Relationship compare argue.",2022-07-06 22:19:36.911897,2022-07-13 22:19:36.911897
rev_a6fc0ce08db3e197c64c44fc,ord_3a3f738662d77a349b0d9c97,3,Poor quality,A popular opportunity great police country. Popular finally behind surface plant decade. Close sound upon little hard include.,2022-09-10 03:24:04.221657,
rev_f6f9eaa36ff1af3081716e4e,ord_8dcb8302356a92982945a971,4,Satisfied,,2022-08-21 14:41:29.330124,
rev_eedc207fc1c389a3e4bf7d28,ord_eaf89cc5de6fbf694b608fa3,5,Love it!,,2023-08-25 22:54:10.639074,
rev_3cc8d81d1d0274c0bf804ac2,ord_0e450c3e355264f24a1409d8,5,Perfect,,2023-05-05 04:59:24.454108,2023-05-11 04:59:24.454108
rev_a90308fed084ade277e86659,ord_8c4fc4204021a4b4a41a009b,2,Happy with purchase,"Hour crime strategy condition yet light out. End shake serve main discuss reach first.
Since financial score dinner simple catch. Than natural while face history ask.",2023-12-15 04:53:12.322248,
rev_61cb277369a55acb8aa4b63b,ord_64dedcff12def52beda723ec,3,Poor quality,"Personal program check single. Force actually those start according ask. Already peace himself partner worker.
Build travel race carry president. Difficult carry picture hundred whom threat.",2023-11-15 10:26:11.391495,
rev_7b5c3c083c932cbb5621aa16,ord_894973a58fd7175532aa77db,5,Amazing,,2022-07-19 03:02:48.720073,
rev_ebedb1076d7e95383fb28acd,ord_a26f4fed69b9b0fb6df0ca00,2,Could be better,,2023-05-03 23:13:41.450567,
rev_a002da2099bf5be7625e7dc5,ord_3d395f975573a56958daa67e,5,Excellent quality,"Enter movie she size new answer. Cause center break service ago.
Tough wear great whatever design this. Realize measure play statement she agent. Show event adult.",2023-09-17 10:43:28.379530,2023-09-20 10:43:28.379530
rev_61894c3d450447d739d7e37b,ord_37accdaae0cd7a3a2b6c4ca2,4,Good value,,2022-06-26 07:12:38.583828,
rev_d681d9cbc7786df0070df8d3,ord_6c909a9319d2cd3e20a28313,5,Good value,Spring next apply top hear article. Mean require west thousand imagine yeah pass will. Foreign must school suggest official financial.,2023-08-09 11:28:27.988737,
rev_441ee8f6a1573f4d01064f67,ord_befadbea9a75d4e9a869f142,5,Amazing,"Win pay beat scene voice remain good. Soon blood direction record contain how forward. Government personal relationship. Discover full American create plant.
Hard song this letter hot common.",2023-10-21 15:10:17.768370,2023-10-22 15:10:17.768370
rev_3272bf43736b9b29fc533f06,ord_96fe1131b7059770c7eee847,5,Great product!,,2023-04-03 16:21:02.828343,
rev_9f346f2f468bca8bc813099c,ord_95b82622e3277d411816e93e,5,Good value,"Effort challenge produce notice event similar. Couple begin scientist collection him.
Sit question those. Last what control now.
Across speech boy gun fill.",2023-07-09 06:56:22.365177,
rev_ee0be60b708159500d1be3b7,ord_4a0f2f5948f054fcebd11e7e,5,Excellent quality,"Item assume in third agency building pattern your. Visit deal others democratic bit think.
Often others turn show them half. Her affect finally.",2022-05-28 08:16:34.538518,
rev_0370d7831696d2cf5e27dd4b,ord_79bf374d669d2cb13a58b759,5,Perfect,"Enjoy society dark piece culture. Fill more dream in certainly. Fill team long practice expert.
Discussion arrive place option me mother training. Include enjoy shake poor behind reduce.",2022-07-10 22:53:59.802817,
rev_184cf9f115135910606a4453,ord_390b57dfc7609bfc0a17697a,3,Disappointed,,2023-01-17 06:39:34.788689,
rev_495cabfd498a4a8b0d0e9930,ord_c5348cd4684269bfdff09cdb,4,Excellent quality,Scientist fire federal society candidate black. If weight first public. Close mention now after see. Whose million sometimes mention.,2022-10-15 20:33:38.542757,
rev_dfcf042dcafa31238516cf56,ord_50d2ecb9e701c8f0ae4ed5f0,5,Amazing,"Blue hit interest produce system.
Eat phone main same team then. Growth fear popular according few. Explain start alone.",2022-08-11 18:07:56.038871,2022-08-18 18:07:56.038871
rev_8e5ae627b86b2279825d185e,ord_c5ac627c59b4a7a4fc31ac61,5,Great product!,"Likely none stay both also necessary. Place owner have forget explain.
Federal language heart kid relate. Tough development indeed book yard available parent. Guy president tonight modern.",2023-07-26 01:02:28.650896,2023-07-29 01:02:28.650896
rev_80a61bb61bb9ebdbbbe3a1be,ord_3d5cc3f86c9d064814530440,5,Love it!,"Phone sister she season president born. Admit produce put away.
American let data fish eight. Success base business ago data specific. Top customer short school argue significant enjoy.",2023-08-18 08:07:13.447688,
rev_5c0fc4e5f805674dda862809,ord_cd7e5e3e05d2ea46731af8bb,3,Average,,2022-05-21 17:47:35.997483,2022-05-25 17:47:35.997483
rev_216fcc6867053653f9e3bed0,ord_9a14d5e2f3c31014f8401117,5,Amazing,Chance research compare seem recent sort dog. Indeed daughter best man already sea. Close trouble type without follow feel rock.,2023-08-01 22:50:29.263617,
rev_21f8fe671a5d2f15abada671,ord_f1d8d7bc56538fa1382c0795,3,Disappointed,Head energy civil student not exactly involve. Talk along market particular now improve. Open describe feeling trade. Along system world probably ok glass reflect.,2022-03-29 07:02:18.280376,2022-04-04 07:02:18.280376
rev_ef93a17c867567b76da78a61,ord_97b69f69b4c7bbe002553e38,4,Excellent quality,"Collection participant law. Pass girl relationship difficult there one reveal among.
Affect act everybody but. Western mouth until system edge film wish for.",2022-02-16 12:43:59.889307,2022-02-23 12:43:59.889307
rev_f195918270e873aed887d9bb,ord_56a4d61e0743195829f07a2e,5,Love it!,,2023-07-06 05:29:38.937823,
rev_dafb5a7b45ca6d0d94fa0d27,ord_cae1c1bce8e69f850fac06b8,2,Okay product,,2022-06-11 08:00:16.727082,2022-06-14 08:00:16.727082
rev_ee37330fa31c3f9e918fe61a,ord_b6821b2d8609be3a75713818,4,Highly recommend,Strategy source defense ready seat near almost. Travel imagine section leave. Thing reason involve network field indeed bag each.,2022-03-12 18:36:32.362253,2022-03-17 18:36:32.362253
rev_5141500c87307dd79744a8a5,ord_ae6d510a961df3549dd311f5,5,Love it!,"Later modern move long several. Accept finish collection own power.
Finally wife toward resource.
Financial trade create.",2023-12-21 14:03:52.975758,
rev_f1ac0aa6f2f61449a0310625,ord_3c4e8d209744a53b1550bce5,2,Happy with purchase,Now son yet store. Can dream task part ago. Direction real total certain name.,2022-03-09 15:13:03.075655,
rev_846822322a6ba72d065538f2,ord_6b3a9de43be32ef1d81d4ae9,5,Fast shipping,"Result beautiful yourself conference trip. Popular water research real process response player set.
Reason morning deep. With consumer city evening.",2022-12-11 12:23:25.745513,2022-12-12 12:23:25.745513
rev_17fabc07ae500781cad8e854,ord_0be77a973bdd44457e8d0cb2,5,Excellent quality,,2023-11-09 20:24:05.684270,
rev_cb09668f586306eef7031a53,ord_508d769ca38ebfddf14284dc,4,Perfect,,2023-05-21 23:00:31.900148,
rev_44d9859b7b2e060b34bc9b6d,ord_05d59164d07058faecc41c80,5,Fast shipping,,2022-06-12 23:11:41.157975,
rev_39f9eb0b164db5b2daceaf89,ord_c3c1fcc1dd8e0300c7f9cc0d,1,Disappointed,Best stay speech skin avoid outside if themselves. Production table level often make special. Truth quickly follow.,2024-01-10 22:11:21.326287,
rev_cb81751437aa92f7d539dd25,ord_22493f8fdeccecbbe93d09b2,5,Satisfied,"Project character foreign hot determine. Position power star hear. Race plan receive nation couple human.
What hotel reach chance. Other amount budget her then feeling assume represent.",2024-01-17 19:21:26.279597,
