customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_61a930c0a042856586bc347d,uniq_4a5e3f1cde21d17639ac468f,34931,Paterson,NJ
cust_2afa1d962b2e42debd6b8cb3,uniq_ff5de755ccc10a5519794fe2,80292,Syracuse,NY
cust_d5f7f0862e64afa787d27401,uniq_f80344283dd389002455a517,68800,Houston,TX
cust_d39aeafda924c84c983e1c3c,uniq_b7322daa3ac4b041448995a8,28373,New York,NY
cust_18426615b6a8d710f2dc630b,uniq_6d6ffa1bed701169859e8a5f,65296,Orlando,FL
cust_2de69d86b02a8a865e185c66,uniq_0b0e9c994a19d2224ca4f365,34050,Phoenix,AZ
cust_e95d386d9c3abb63e2ccaf57,uniq_262fd1f0cd11feb5217978c8,46509,Durham,NC
cust_e703cfd8766ba699a6ded64b,uniq_a3684e70a22186ff830a6ef8,70637,Rochester,NY
cust_f52c9a062f314c0bf0601943,uniq_72802d0ac5522dface52a8ca,42742,Tacoma,WA
cust_a4242288d0e12d6c713e8245,uniq_cbd660b78c7cb59dc6f2ad04,19880,San Antonio,TX
cust_872dbf1a97973eb605349c9d,uniq_07a8b94678518003a69a6ed1,68082,Augusta,GA
cust_e657d09070ba7230ab3e49fd,uniq_4592ad05f35baf5ff935edbe,82132,Clarksville,TN
cust_f5be78cd6bd4e803f998cc09,uniq_d1ab75e4d417dc6d020398db,22833,Springfield,MA
cust_332e65f5e54aac3cce361b74,uniq_14fa8a6ffd5ac14962684804,16630,Richmond,VA
cust_9bee16c87edcf776cc3c4132,uniq_3469687da48ee3a44ed02338,95477,San Francisco,CA
cust_b97557dd6bd80431f934bee6,uniq_7dfdd9a788fdd999a1c4d9b2,80855,Columbia,MO
cust_e4b365a42cbbb13637318953,uniq_e5ab37bb4f772a34e04acda0,11934,Miami,FL
cust_73c846df62fba568a35e09a3,uniq_b9b32fd2914c4232986524ad,22224,Greensboro,NC
cust_6bd5ed5d0cd1fe370c5591e1,uniq_31f374afc964cfa1d3da2fbd,40982,Naperville,IL
cust_f187f6ba007889cba5c127da,uniq_c209c4cae61e88b2d9e38b45,31798,Jacksonville,FL
cust_a8c857adc7d82d1f3b8c615e,uniq_8eff1b8969a1c49d3365fd16,63269,Bellevue,WA
cust_aea16d7024b154bed1de34e1,uniq_588158773921f68973e104ea,73653,San Francisco,CA
cust_7116a85f30ea9a6b636680a0,uniq_d2bdb12cb95c72852915e280,73092,San Diego,CA
cust_c6456d6db9a6e00f76769e80,uniq_04d6cb5a35a884fecb783489,38016,Vancouver,WA
cust_cc0c205c565bde45757f18d8,uniq_196e0a2a078072bc3711106c,62565,Orlando,FL
cust_2f21de429c21079bacc84444,uniq_b647540423efad3d12df101e,17685,Bellevue,WA
cust_d36a40548933d87ef703609a,uniq_25498fc3bea1106ab1246f21,31579,Sterling Heights,MI
cust_982532b6f0572f1cbc171508,uniq_54d8685ea441032b4b2f779b,59672,Augusta,GA
cust_5e263632d8cf957161d89c1b,uniq_ab95182dabb9d526f2cbc0c8,10282,Austin,TX
cust_57bd25db28dbddd36e1ef3f7,uniq_088d61f2503a16161c575337,61173,Gaithersburg,MD
cust_45510ed4e90f0a04ed25860d,uniq_cd442a5bf45f867e56df84a7,44760,Austin,TX
cust_3a286e929f936d062a47c18a,uniq_ed42e386e31663808abecced,69638,Glendale,AZ
cust_2af1d656f02cdf8c534631b9,uniq_2cf572385b36e51483c88f45,47388,Durham,NC
cust_37e7268d7c6f33bfd11a10ed,uniq_99ddef2e69044576243ba1c1,65444,Cincinnati,OH
cust_f3c6ea585ba8d86f347ffa6f,uniq_e08fab4649169db2525d6346,82845,Augusta,GA
cust_b650f5f4dea22ef98f24dbbe,uniq_6162517c104f3279911295ff,96752,Tacoma,WA
cust_c4338aab08f66a143716e723,uniq_f058805c087db1b5566c277a,73788,Warren,MI
cust_8ae82d1c67804e6c403f610d,uniq_2a16269921c00b5dd0f5159a,30289,Glendale,AZ
cust_cdcb4bada491705994f175c6,uniq_99e05ab70493f8c485a77f94,34890,Indianapolis,IN
cust_9c8417b971549297b05b8218,uniq_cf627507dcb77408903d067e,48890,Jacksonville,FL
cust_75b226a1c1fb84d80ed72c70,uniq_39895ba042d6cb65dc020502,38534,San Francisco,CA
cust_4689e21bf1ba952b8859b0b6,uniq_2ee70360522f60cd35db143f,17665,Tampa,FL
cust_028c90403a2a4631923ffb0d,uniq_3abbebdee288baa2abc2348e,85914,San Diego,CA
cust_7376f743809b668ed2f470c8,uniq_8cf634327e83d254e8610e11,81066,Sterling Heights,MI
cust_aa481f02f81d37f7c45adce3,uniq_8ebed37aa6726f1c597eaae8,17989,Austin,TX
cust_a63016fc820125eba8516133,uniq_0f801ace86e5d3269a385b62,51104,Athens,GA
cust_eac2735142d9b5a7e6ba0940,uniq_f402d90fd8916f475ea7acda,17492,St. Petersburg,FL
cust_e15edd11bfebd00dc2b90c87,uniq_9582397737a7552a43f91611,16572,San Jose,CA
cust_02081d206a5f64b99915e57f,uniq_9b37652d6a41d43a7a755ded,86569,Chicago,IL
cust_40ddbc4ab6b0f1a8969f7286,uniq_7896385e17965be32d79b5f7,72493,San Jose,CA
cust_60045b3aa73c7b21d6960578,uniq_25496195222c0d2c6227786b,75909,Rockford,IL
cust_359ef3b1fff82a41843c6aab,uniq_d2820f70a74a97de5b915a8e,79615,Rockford,IL
cust_adc04af8d7a241fd61617f17,uniq_4ead2d4a74154551a9f5ad03,30635,Sacramento,CA
cust_440f17d9c7075ccae79cbcd2,uniq_a5c7bcbd9d189065f3c162c2,17455,Rochester,NY
cust_1a771ca6af97947efcb18ce3,uniq_d45812c5222076b5d898bb23,76562,Houston,TX
cust_8d46922f1837dfb30367af62,uniq_2ba7a5fb4343e96fe450f7d7,20500,Philadelphia,PA
cust_9690222a75959ab890f0a5e6,uniq_9d7207edff6edc5cd254e2fe,34356,Athens,GA
cust_db7cac1273f7e332d41b29e2,uniq_1594e7f8533a5bbf50b0fe26,18981,Reading,PA
cust_2a5292dc7c26f641b6f10a36,uniq_8317a39bac1b5ce4e104ac00,87992,Chesapeake,VA
cust_6974db8a5d0f871604cad14d,uniq_1ad406c4d829b9f29a8f7021,18907,Memphis,TN
cust_417027c7e731393dc84b2703,uniq_42b26b7b8fc7d9b656ba8863,98501,Charlotte,NC
cust_fdd4f383a2ac71a7a82d4196,uniq_76be0c250e5115740fbc68b5,40828,San Francisco,CA
cust_21902e8a2f42aa29f7929447,uniq_9918b6eddda31268bde341fe,62923,San Jose,CA
cust_3abf1dfc8b0c7641a7951141,uniq_08ddcdc8bab099791ee6cce4,25713,Aurora,IL
cust_3d8a4b8122631bb30f8aef86,uniq_f35eb29215c61de642c576ea,84668,Newark,NJ
cust_ca279f19292c82d7e6b065e7,uniq_20a1eedbea7a730a162c4137,42271,Racine,WI
cust_5c2c1b5174e192b3abfb42c4,uniq_341b4bac404d40409df83b6a,85880,Austin,TX
cust_42c92a46020f2416efcb307e,uniq_be209fd14c62383241e8be1a,87924,Los Angeles,CA
cust_86e6d21b4b551702e573ad1b,uniq_92d8b6ef6d09dd23008340ac,15209,New York,NY
cust_df8505472c2bb6437f847604,uniq_e2461adb9481ba7908381827,91183,San Diego,CA
cust_e83c8afb29c2bf130fbacd76,uniq_8b1aa0325620048118f4a3b2,20745,Fort Wayne,IN
cust_5e35a7527c4915de253d5db4,uniq_58a4bdb98e37d2f72eb03253,64948,Austin,TX
cust_d51313252361751bdb7c2327,uniq_b9f220e768d338852bd74525,96163,San Francisco,CA
cust_1987bf905f623179148f6e42,uniq_baeb41215a5d19dbc56741b9,86503,Newark,NJ
cust_757b5df9049776198b622902,uniq_ed478e4f67ca2c744cc19de1,84085,Sterling Heights,MI
cust_07069aeb16b78be1dfec82ff,uniq_690dd7c7f03b474b787565df,78522,Aurora,IL
cust_0c7b72395d15b6257de9279a,uniq_ab83671527a25104f6eb745d,51467,San Diego,CA
cust_8425e35abfe0a35f56f693cb,uniq_0db47eda85003ee8548714ed,44179,Savannah,GA
cust_ff952baec419b2fa34fca4b9,uniq_b959af02587e426bb9c8e104,36772,San Antonio,TX
cust_a1eedfefd86dcef596464f99,uniq_367b213f2dd9f2f65c00cabc,97782,Fort Wayne,IN
cust_6c06f5d0e5dee046ae623e9a,uniq_ba1dd5020cbbaa9f63903e2c,51180,San Francisco,CA
cust_9a434a66c0bec097b66243b4,uniq_d73404c9a8980f3bd8f78415,41285,Houston,TX
cust_295df55277755029810d4c17,uniq_9ef6075c6a19340dfce93693,44814,Buffalo,NY
cust_47adb1ead3ac1c9f55f6d9f7,uniq_d6a094f2de3b35632d33263a,61876,Philadelphia,PA
cust_06caf075fab764ae20c7cab7,uniq_353237f295b5dc338c227803,27154,Reading,PA
cust_826067259a6e13c418ae6ee5,uniq_c5be6e2d8f82dd82c22a1411,98039,Aurora,IL
cust_9634c00cc33616e77c4c4a88,uniq_8620b9aa0293a3c1b4e24ed1,94607,Springfield,MA
cust_23584d902933d7efcc3f0177,uniq_af12e5823a99a97651b3369b,49321,San Francisco,CA
cust_fc83ca953c600fe8f2f8a72b,uniq_32ca57b73db6708bfdf7a6f6,69929,Allentown,PA
cust_22bb78821512b929290f91dd,uniq_8828f8c08a6c67a34c61ed7f,51441,Spokane,WA
cust_266b0870dc8ee0d99c7b79a3,uniq_c8253559b320f965db1ac85d,19508,Madison,WI
cust_9a991d2d14a270a87f4650e7,uniq_af870f93c746ebd4a67e04d4,11220,Chicago,IL
cust_96f6a6ba728eee119a72be8c,uniq_662e9d7ac67bdd3885888105,70068,Springfield,MA
cust_16c7b09883c3e615336c85d0,uniq_fc4a0d048c981476b62a9527,91416,Dallas,TX
cust_57477a9c2bdc175749e83d72,uniq_9c05f7be7f9715bc9d307494,83792,Orlando,FL
cust_04a91fbd3aaf6764df68e736,uniq_07d6485363b98fcd4240a4d1,23104,Tampa,FL
cust_dc39a5e3a1f1524e67a88213,uniq_9a072d1e647cd90acb5e54ea,19602,Austin,TX
cust_597e881d373a0f0a41d51416,uniq_8a50e71594b8c906c454e998,80468,San Jose,CA
cust_6a09b5d771f17152a7213a64,uniq_94cf2a69ccd1d2c8ad0e6631,37938,Phoenix,AZ
cust_cc30e22e7de8178cd0ea5473,uniq_2b2021b5d56992ad1211c8b6,76307,Kansas City,MO
cust_7f558b5f235f454efebd6ea4,uniq_9443a6d3e191dca342b71aff,44760,Austin,TX
cust_7b416e9bc790a24bd667c336,uniq_edb4b1e0ffd36d7f7f631c62,27361,New York,NY
cust_7d2afdba82c8b883b074f3d7,uniq_4d286b9003527b2b33092c0e,55745,Orlando,FL
cust_596a9cdeac7c9a563c8ec5d1,uniq_1ff9e667c102ef2b929a6b32,19016,St. Petersburg,FL
cust_f8350555f366c954354f37c1,uniq_79f6f3197adb05589ebcb81a,42018,Chattanooga,TN
cust_0c63110a464eeccf0054657a,uniq_4677d44665012834241bd965,58434,Tacoma,WA
cust_25e3dc2220de1e2fb2bc8d40,uniq_2abba7803b38b95cdf7bd231,47353,Tampa,FL
cust_950b7fa1e9125ed62c1675f0,uniq_94f9c89878123f2ad27a5cae,30676,Tucson,AZ
cust_95aa277c2f8b0345523b697f,uniq_d6c7b65e80971f735c57b732,67433,Miami,FL
cust_8326c139aab578122028f3de,uniq_b792fe78fba23bd945cffe8f,81200,Miami,FL
cust_aaee137c74cb04ec3b84270d,uniq_83685dd15c7ed8a5864a666e,49651,Mesa,AZ
cust_8dc6e9ab21ede48088bbbc81,uniq_5d8fd161bbe77d6b9b8d86ef,90173,Augusta,GA
cust_0e050493640fb32481d11baa,uniq_f111f27164c67f138c8b70d6,95717,Tampa,FL
cust_49d9a84b048d55487a29741f,uniq_0220366a445526f59b58f5af,79329,Carmel,IN
cust_54e519ac073ce1ae8a58ddf9,uniq_7ebe045ce2bd80533d3fa168,11025,Sacramento,CA
cust_b974375ef4c080e1abe905a0,uniq_8c4f520bf59095d2501f5145,97538,Rockford,IL
cust_d6d183429c7c80c3a9d56770,uniq_1f2552ca71c813f606c4978f,82692,Houston,TX
cust_297f9c6e11d5c9910f504913,uniq_0ffc9257463d2742d0b31f21,49240,Fort Worth,TX
cust_a97bd19415b7bfa587c357b2,uniq_30aa4fdb79bc4e5d5e1de271,96951,San Diego,CA
cust_e5359e0d5516d702cc89c997,uniq_523c7c6183341ef1559f8b11,23577,Worcester,MA
cust_9186218b31daadf1751470e2,uniq_e660d10d41d154f020320657,27601,Chicago,IL
cust_da16f782cfc98e3dca6f6e48,uniq_97be3925bb727f1a90e5dd38,44664,Mesa,AZ
cust_f6e537b33036df316439f1b8,uniq_4ead5f279142c96124c71c83,25129,San Diego,CA
cust_a82c429087420e62d98e27aa,uniq_a4bfc2219dafe38b11910206,24029,Chattanooga,TN
cust_61eb5228209d38309d42ea9c,uniq_806841e97b4547737fa3b51c,82512,Savannah,GA
cust_c63c3ee501aa48697a875dfc,uniq_ae26be2f87f52e38b2ba157b,30374,St. Petersburg,FL
cust_cfd10e26f4d9fb43a3e69d4a,uniq_6ac4be0d0df07a93550e9e28,45697,Rochester,NY
cust_dfe9f53694398abd7a51ee54,uniq_3f0f3501245b6149c46ea92a,46930,Grand Rapids,MI
cust_97ac68e5dc40413383de7764,uniq_b3cc518e78012ef218850ed5,89276,St. Petersburg,FL
cust_0f5ac6c2e2452703e1b09e3a,uniq_0f3a8bf024ec95b905e15f49,37607,Phoenix,AZ
cust_2f3be1c1757a930a92e5aba5,uniq_159d658a6c124fc53322762e,54942,Winston-Salem,NC
cust_d00fb406816bebea7a5cdb97,uniq_26f9965bb07b6f4cfdfcc349,36685,Rochester,NY
cust_9bafe84660da34f4d2cfcc62,uniq_7e82092d7c40b922d6e127b7,93130,Albany,NY
cust_fea24ffff521eef01f3eade6,uniq_9a367fb86b4d1130f9c25c0b,44600,Dallas,TX
cust_38b783857173957fdf137798,uniq_375ea213a029d4565b241a10,76244,San Antonio,TX
cust_e3e8421f50c7f79381f1271c,uniq_c958bd812112d50167ee5eac,74032,Baltimore,MD
cust_d1bd3cd7036027a039ea8999,uniq_8c26936e36bd39438a451485,42914,Sacramento,CA
cust_93fea363253b39641ab849f1,uniq_c124a1e9593a778cf27fe14b,16658,Springfield,MA
cust_6da3cc1cdc4fadb184f2d1f1,uniq_2637d0f26e138622b959ffd2,22097,Columbia,MO
cust_66d9d8a91e895261e855c2b8,uniq_111d96619fe9f9f7e9a5e7f7,93136,Aurora,IL
cust_a3394e6ce9226849d8111773,uniq_01833baf97ef00a707483679,65518,Sacramento,CA
cust_bdd019ce70a78b87857f3701,uniq_ce8cc0b7276500814c2eadcd,46265,Orlando,FL
cust_4109475ed3780e5d3746a888,uniq_997f0a6c0625c339076d45c2,15778,Dallas,TX
cust_5cc9ae882e9b78fea44c28cf,uniq_2e2b1d3ed2d9bad351f91018,10464,Philadelphia,PA
cust_6f7ff0fcf95f9d364122a1c6,uniq_7a4eb2a95df7a173bbc273e2,53719,Evansville,IN
cust_76e9ae6a59d7361d38b952f4,uniq_e616227368ebc247cbe71bb8,27146,Tucson,AZ
cust_8b5b2d108481180331ee7ee9,uniq_d0eb859c8eacd5aa2b4fbdb2,93507,Indianapolis,IN
cust_db1a0fc4fbfb2ce872ba3667,uniq_82062522a8226205b551b41e,44335,Jacksonville,FL
cust_3193ddd7d17e212d5c5290cb,uniq_4d8e5fa3f469c61eeb838f16,31178,Raleigh,NC
cust_1cde1cdf1be2998e2f4187ee,uniq_c13ff72237398c6649d4d2bd,67912,San Francisco,CA
cust_65776cd6cab6f0804583f98b,uniq_9a6cb4d120a0c4a49d775d0d,82309,Lansing,MI
cust_c15b35be616ef2b67b7b09a0,uniq_c5e075a26d7fab6755cb5f32,66057,New York,NY
cust_e77d2afb495505099c4b3f3a,uniq_64c5a164f8261dcb0aeb79c7,83519,Rochester,NY
cust_8d3fc93365a630c6574d108e,uniq_c5c0365e702d61bd63644c71,11267,Dallas,TX
cust_0d2ab7b171f81b07fe99c5bc,uniq_55ded5ce8ce8b599ff8bc3fd,24663,Toledo,OH
cust_28194786172ee14df9a9b0d5,uniq_5641fde0a8da4916d4d44b8c,19862,Atlanta,GA
cust_763bb770f61fd6e5da3d2370,uniq_d902ba3535cf6eb528c00084,29536,Naperville,IL
cust_595c896b74541b0de77ad5c5,uniq_4358db985b4d2043edcb61e7,81511,Warren,MI
cust_84ec63b8ff69db6bd3042f06,uniq_4bf5fca99eb11129be1acafa,14722,Spokane,WA
cust_ba2c458241f0797aea5229d2,uniq_615ba7c5e358f26ee7f0b931,58393,Buffalo,NY
cust_f8109ee2a7b87217ff4e8b4d,uniq_f2f4c3d686a6e593f95f7ca5,86350,Nashville,TN
cust_2cd25482a0629dbf89ddc800,uniq_472627eaaf197bb19315b375,82420,Grand Rapids,MI
cust_7970054ef04b12f9fbe12671,uniq_0150afedac1f6c8ec3112531,29410,Tampa,FL
cust_d36421fac116d86e1f772fa5,uniq_dfc4c8139745804eebc1346e,66333,Paterson,NJ
cust_60018e0cc1bd93cb794e54be,uniq_df828bb788734230e3d2ad08,26704,Los Angeles,CA
cust_e217387fd58fcb3ab32a1144,uniq_bcdbd903be50ecda5304738f,15482,Los Angeles,CA
cust_7c3306fe6ee207fd44faf254,uniq_f0e97425440b695450319982,50404,Sacramento,CA
cust_ba0f0874daf97a86fc1c64f4,uniq_0e5a0fa2f63beeec7be7a42c,57795,Boston,MA
cust_57bf6acb6187fdfc43b0562d,uniq_e06c738706a45d0ddbd759c8,15229,Houston,TX
cust_70b669c14bf66b0d43a51ced,uniq_880dd067a6dfbf5d7878eebb,56898,Miami,FL
cust_b71db5116085455924f8044d,uniq_4a7bccfc161b5b7f0e3b31ff,37535,Dallas,TX
cust_26798bd0cc2ccb8fbef848c3,uniq_0e389ffee9492d2403aefd7d,99399,Edison,NJ
cust_ed6d6221136f759a9da8a491,uniq_b53a45d81c25a1b73c04a447,42706,Reading,PA
cust_38ce48ee5c18e5884ec42503,uniq_6ebfdbf1f496d3d0681b9f28,97416,Akron,OH
cust_06d004e5e00e4a5290a8974c,uniq_2836ae176d5431344692bf25,23473,Memphis,TN
cust_090fa85fbe1df21b73b27506,uniq_583accb3a697547cb67a1ddd,56357,Fort Worth,TX
cust_59bf4de2f543acdaa5dae869,uniq_d667695f4b5667e5b3a3ad96,83385,Atlanta,GA
cust_23450aff28fdcf2eb4d786f3,uniq_ec69664b0996d32924b9fa8d,63264,New York,NY
cust_38d8b787caa0ba94564f52c6,uniq_2428ba93fa8d1d28a1cb0d29,91351,San Jose,CA
cust_7fe3253404730e7258fcfbce,uniq_071bb6a78f2abf981310d380,30257,Independence,MO
cust_9b6339ffd39dfa9e1249e8c3,uniq_0dc2732c4926f4d8476ed03a,41029,Cincinnati,OH
cust_aa4d01c26024d2b8740456d4,uniq_de58456052cb027e90059a58,31299,Sacramento,CA
cust_3b0f0b4524a20fa46c0bff6b,uniq_04bc639a8c2eb517997d0579,33206,San Antonio,TX
cust_910031a1e46f303a03220e12,uniq_05470a4f69f754ad2daed991,64040,Austin,TX
cust_c4d4ebe35eb739b270192196,uniq_5355add5cb96332d7abe4b61,13248,San Francisco,CA
cust_ff845d917d53ebbd1f565aba,uniq_6125982f3a02ec303c987687,33509,Buffalo,NY
cust_0828017f5c8ef0a39107bd33,uniq_782bc319228cae6f5655e86d,53540,Houston,TX
cust_15029dd3a77555c0dce1e9bd,uniq_465715cd83b2955b4cf8ff00,63964,Reading,PA
cust_8423038f0b10808cdc21c29e,uniq_aec72d058bd9560217f9bea0,97806,Houston,TX
cust_5475fcbf45d4cb28138bc569,uniq_38ecd7809abd775727ad3cae,42527,Indianapolis,IN
cust_4b45952903729818e7e3d484,uniq_298f84d8233f5f638849e074,44970,Jacksonville,FL
cust_7570e5ae398164188ec9134d,uniq_e7e3ccc0b5dc6723c50a7237,30866,Tacoma,WA
cust_2dfeb6f9f1628bdb83f49b99,uniq_bf26ca1bb35ff00bf67de6e9,24168,Buffalo,NY
cust_eb4a263aa5340757edb8b7b9,uniq_ee3d9da8de507ee933abd244,60140,Jacksonville,FL
cust_429adf5525a3a483c1e7d010,uniq_0e213ffa2a1ae9893ff3e969,15075,Vancouver,WA
cust_9ed86380d3e519721db74489,uniq_9723ff079df89cbe1fb006ce,71694,Bellevue,WA
cust_59a66a08fd7b482067a75255,uniq_7d7112d865165f1906414a67,39154,Newark,NJ
cust_d2105536e248b2fc9f4bd646,uniq_8f0a937a7e881158b4a713d7,36158,San Francisco,CA
cust_bbb745366b747c554a4cea69,uniq_7b17cad6bfd3e69e2c1bf445,70332,San Francisco,CA
cust_bd5ea339cc4551f947498267,uniq_6f19665e1779ae1904474a49,55830,Toledo,OH
cust_bab05ae7da1081b801a7167d,uniq_72c4c0ca000cf51da6070a5f,50001,Savannah,GA
cust_725d086c18fde8d3645aa08c,uniq_bc8831f7812976e4069e3ab0,39831,Houston,TX
cust_6c767ca116bb5bb8fa4036a5,uniq_1c8b527d7a69bc822a6cdc6f,39219,Dallas,TX
cust_f8c9a2977fbacd773c9becf9,uniq_864bdf5f3bb6352ef3805fb4,13101,Houston,TX
cust_f17b7365044f3700b1dbcbe5,uniq_939a8801e6879aadbbe9d1eb,96511,Edison,NJ
cust_ca4f0cfd94c0b1d70f92356e,uniq_e91aa2e7e9d1735b0589fd4e,35313,Rochester,NY
cust_f70aad86b19f03469210760e,uniq_ad906a39ca1c743fa9eb6d6c,62227,Bowie,MD
cust_5bdc6fdeb07dba2b86ac570a,uniq_c6d7c7ef14d54246b5a127e8,53025,Buffalo,NY
cust_d4cf22afbc74433b4cf7c0e4,uniq_dcb8d424234e766041129470,46517,New York,NY
cust_cda9d23506f41611030d80a7,uniq_b7d6a0c3883b49d0f51de910,19099,Chattanooga,TN
cust_589708bf880a1e15d5058c4f,uniq_ad9aaf2d5a5a29e9f708f68d,46585,Aurora,IL
cust_055bbf5427e3793f48f8c0fe,uniq_7bd0e498e6164e0507f87bd3,56025,Winston-Salem,NC
cust_adf78fbc0612d17391237f67,uniq_52ac1ed1cf6aa247521e0a95,94080,San Antonio,TX
cust_76865f1d8bd783102e416cf3,uniq_81f099df31c720e30ce73ec7,76768,San Francisco,CA
cust_1e64e65003fcce84c608a607,uniq_416afbf9928d9e28c806539f,62386,Racine,WI
cust_8e32492e194755d945b87099,uniq_af582c4a4f84fde393a6d74e,99065,Durham,NC
cust_4eadd6296a02a77b393e65db,uniq_647e9d97b52c35a1463db583,80282,Elizabeth,NJ
cust_597d5fc52789b2ea0c927cc5,uniq_67a9daaf26cb2908d63baa32,53404,Paterson,NJ
cust_bf31b9cca625294e6138feb5,uniq_346047ec4386bfa445e19f12,13617,Pittsburgh,PA
cust_bae6a96c5e22b54672576a31,uniq_ee2a594cde29ab4fecec3b8c,25118,Springfield,MA
cust_b2dc92fb90259b6fa852aae1,uniq_4f8fe8e6e8d91e1ba534abc3,44237,St. Petersburg,FL
cust_e02ebd51cc493c876b3b3695,uniq_8d10330a6f563d26ac0887cc,33405,Rockford,IL
cust_590939b59593b81ef9be2b96,uniq_122a6f0f1d42e12ed3674eb5,86099,Memphis,TN
cust_668640a71259d8da84e5b531,uniq_b05fe1c76967d43b17bc7107,44795,Orlando,FL
cust_29743e13a490a2c8be43aeb4,uniq_0b1219e08650e7d815af184e,15014,Athens,GA
cust_f314b681e46f68b42d4299f9,uniq_268aa708492e7a1e9640d6d7,24208,Rochester,NY
cust_61c4dc105c1e9d42937fa785,uniq_611e41fce524018cf4262dff,88193,Orlando,FL
cust_735fbe57b0894f19ba36f565,uniq_4c040f662fdaac3699137b2a,66959,Lowell,MA
cust_027513aaba62f2ca3323214b,uniq_f9f8b669d1d4cc4e4d22c839,55309,Chesapeake,VA
cust_7f6ef0572094ae98d4f57456,uniq_417b9ff4db8500d564530ac6,51114,Warren,MI
cust_3daa297bb392c9dec6411699,uniq_584495b21bd788a122e1d74a,67199,Fort Worth,TX
cust_25661bc400e2651cd81f62d9,uniq_1b70709c933b1f520871aa88,89457,Naperville,IL
cust_bb9ccf5468bb5553a9fb6bd4,uniq_cfe1959a6804b31c0c261222,77033,Houston,TX
cust_5ea11f17f08af5c0920ae0dd,uniq_38fcdb2369aa667ae84a4ac2,25157,Rockford,IL
cust_03b233e60c5f96b3af356bc1,uniq_0e56e913bd314a4d46a43a2c,60488,Tucson,AZ
cust_4a70487184a8bcdf63d143d0,uniq_4acd2b20a9a0a95bc745e123,85574,Greensboro,NC
cust_fcf2b07e0d7479e624234964,uniq_1b5b52cd9d2fac136ed5f267,34914,Tampa,FL
cust_3e7dec9275a3aeb7247d476e,uniq_a3a353279df4b1deaad612c5,43386,Independence,MO
cust_74dff3dd34498acbd14941d4,uniq_d694b742685841f1436373a8,15817,San Francisco,CA
cust_c11043c3950a6fc35b6ae2ba,uniq_9f462b5ebc1d18d252cfa194,67154,San Francisco,CA
cust_af176f98af2c67811d1a2f6b,uniq_d823a11c38241a0dfc0efe5c,10221,San Diego,CA
cust_bf8b65fbfa381c3d3e741837,uniq_f4f3be19676b4c614bd7a77b,78146,Orlando,FL
cust_0dd38412fa381911b0a67203,uniq_20408e1f0d634b0a0ed3be36,80575,Erie,PA
cust_c7b86ce09ca6de9cabf1ac60,uniq_fa4f1fc8be1da6b307227994,97900,Dallas,TX
cust_b146e63724eaf1325d79ae40,uniq_96ca593ebe692bf63af4c816,35825,New York,NY
cust_1622377c3b5c795796e41abf,uniq_86c84cb6c409f4afd257b314,57739,Bowie,MD
cust_26400e0cc6f3d8a15299acc5,uniq_4e8b399b9e649b4d34cc9bc8,66531,San Jose,CA
cust_7accb7dbe376d4af5a9045a3,uniq_f0c16dd9b3931d4e5f28b492,19171,Norfolk,VA
cust_242885213864d9ba98358c73,uniq_6be8a827975f9f088055eec1,97062,Fort Worth,TX
cust_b0de9047d16383dd930d4a5c,uniq_8e2aeea18187fba966db6d0a,53279,Charlotte,NC
cust_e430d251216768f77a5705fb,uniq_ecc0ade8aa7cc5a1554ca74e,91678,Atlanta,GA
cust_350c4af7816fba2d308d3fe6,uniq_6a1c4e30b5e4e524c9aeb0ea,51145,Buffalo,NY
cust_bbfc877ecd8cf964398ed27f,uniq_b817f2d6f1c2f1e1272ff5cb,96951,St. Petersburg,FL
cust_d99d690e3282ef601f1afa8e,uniq_0924a529b43a56035c97d28b,26334,Edison,NJ
cust_8910aceba3d1f2e2eb4ffafe,uniq_6c5c46c62cf640915d0284ed,49363,Vancouver,WA
cust_9eced0fbce0bdfabecda12c0,uniq_3dc5fcd67225894babf40234,76469,San Jose,CA
cust_0400e83c47e9a2ae51c2ba31,uniq_54eb687084a96e907ad4376c,50538,Aurora,IL
cust_33bdd4f5b0a28b86c6cf7f12,uniq_fa9c340654c8056b6b89830f,97410,Fort Worth,TX
cust_5c1c1ee5e0ae97c7b829646c,uniq_38b937a597c91be3afb398ea,63528,San Jose,CA
cust_33efabcd5822c6c0c3938d2b,uniq_1d640ca2c0bbb38b6c8158d9,52753,Indianapolis,IN
cust_c4ba856a519653173746a3e0,uniq_f351ca51c2b73fceff655d59,62743,St. Petersburg,FL
cust_0c0328252362d75503c115bc,uniq_ebb816105121962bc720f217,48752,Erie,PA
cust_d0403c8449541af64745e0cd,uniq_eb8d47211a3c5597f6f8ebbe,82667,Worcester,MA
cust_29970eeeaa7a143f350e02a1,uniq_7adf0f5051a0330fe9125ccc,26683,San Diego,CA
cust_acf76470bb11b813121520c4,uniq_4afd56a8c7172535ad8e0b8a,35144,Paterson,NJ
cust_f0a74fb0da727a4408a53438,uniq_68991d407e3977b43aec62cd,65108,Sacramento,CA
cust_2f83b0c52cb45df025c77ef6,uniq_32b6d92e5a64b39910c62fa0,97153,Rockford,IL
cust_614534b04ff00f5b07a816b7,uniq_705b4f47c5da823fe3fee6d7,59695,Miami,FL
