order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_e4b39b00e0d376ee9e7bdc1f,cust_13b59656440402d7f3c6de99,delivered,2023-05-19 13:47:00.982213,2023-05-20 21:47:00.982213,2023-05-22 21:47:00.982213,2023-05-28 21:47:00.982213,2023-05-25 21:47:00.982213
ord_28f7a29701d02c3695d7bb67,cust_57731f8e073632fd4be464b6,delivered,2022-11-27 06:46:53.468389,2022-11-27 23:46:53.468389,2022-11-29 23:46:53.468389,2022-12-02 23:46:53.468389,2022-12-02 23:46:53.468389
ord_6cc98ab8897791a613c47b21,cust_cb468890fcbb079bbab946c4,delivered,2023-06-02 18:21:08.233059,2023-06-04 01:21:08.233059,2023-06-07 01:21:08.233059,2023-06-13 01:21:08.233059,2023-06-15 01:21:08.233059
ord_f87cf5c91a11ee017914e343,cust_57320a8bb5108bb87213010b,delivered,2022-04-05 17:43:12.010440,2022-04-06 03:43:12.010440,2022-04-09 03:43:12.010440,2022-04-12 03:43:12.010440,2022-04-18 03:43:12.010440
ord_5aa4901338416dda16125d05,cust_f8a30520551c4c59114353bb,delivered,2022-05-30 16:04:29.571483,2022-05-31 00:04:29.571483,2022-06-03 00:04:29.571483,2022-06-06 00:04:29.571483,2022-06-11 00:04:29.571483
ord_ed61c702430e25408f5e84dc,cust_1ee350afae8280d5db72fb1c,delivered,2022-11-07 17:58:56.017341,2022-11-07 19:58:56.017341,2022-11-08 19:58:56.017341,2022-11-15 19:58:56.017341,2022-11-13 19:58:56.017341
ord_c2ea1f67c3eca45a2b6c6989,cust_47c048c2ce41b357d00e0713,delivered,2023-03-28 06:38:37.497377,2023-03-28 14:38:37.497377,2023-03-31 14:38:37.497377,2023-04-07 14:38:37.497377,2023-04-10 14:38:37.497377
ord_c92f538f11a0957bbcd3e501,cust_a49e7604d1539333a4394a78,delivered,2023-04-13 12:35:50.611421,2023-04-13 14:35:50.611421,2023-04-16 14:35:50.611421,2023-04-18 14:35:50.611421,2023-04-18 14:35:50.611421
ord_3d5cf6c11130dbc9b2a02cdd,cust_7241227b9969845b89d96bfe,delivered,2023-09-07 04:56:12.130079,2023-09-08 19:56:12.130079,2023-09-09 19:56:12.130079,2023-09-16 19:56:12.130079,2023-09-13 19:56:12.130079
ord_a9ab04b0b18fddc0a984b1f3,cust_b36d6703924f2cc7645bd998,delivered,2023-09-29 18:03:55.593895,2023-10-01 08:03:55.593895,2023-10-04 08:03:55.593895,2023-10-06 08:03:55.593895,2023-10-15 08:03:55.593895
ord_ecf4c7376bf6adc3a392c320,cust_4bc0b615afd37e5f223a8ccd,delivered,2023-03-17 08:11:16.450291,2023-03-18 02:11:16.450291,2023-03-21 02:11:16.450291,2023-03-22 02:11:16.450291,2023-03-31 02:11:16.450291
ord_b2e0f96379e6b0027b8e02a8,cust_bd7da819a033ecb699227c27,delivered,2022-03-08 10:49:41.268581,2022-03-08 15:49:41.268581,2022-03-11 15:49:41.268581,2022-03-19 15:49:41.268581,2022-03-13 15:49:41.268581
ord_eac2b7f3b46102398fe0fc7c,cust_f38c22c2aecc81152b96691f,delivered,2022-01-26 05:02:46.104571,2022-01-26 09:02:46.104571,2022-01-27 09:02:46.104571,2022-01-30 09:02:46.104571,2022-02-07 09:02:46.104571
ord_2b74e26913355a998ab55a02,cust_b52c82a64c7d832587551b7d,delivered,2022-12-11 13:59:08.598138,2022-12-12 15:59:08.598138,2022-12-15 15:59:08.598138,2022-12-18 15:59:08.598138,2022-12-25 15:59:08.598138
ord_7c9d22397e14e3e695231db3,cust_eca44007334b8dc93d59210d,delivered,2023-08-25 21:55:13.895269,2023-08-26 20:55:13.895269,2023-08-29 20:55:13.895269,2023-09-07 20:55:13.895269,2023-09-07 20:55:13.895269
ord_972eb796a82d492f7e83a101,cust_9635ce8058e67b38b8aa13bf,delivered,2023-01-11 05:17:43.441548,2023-01-12 11:17:43.441548,2023-01-14 11:17:43.441548,2023-01-22 11:17:43.441548,2023-01-17 11:17:43.441548
ord_d74ff32a58ddd65bcf8d2e42,cust_09920b8d5bb14075c3cfe8ef,delivered,2022-11-24 11:47:56.729445,2022-11-24 17:47:56.729445,2022-11-26 17:47:56.729445,2022-12-06 17:47:56.729445,2022-12-06 17:47:56.729445
ord_9b5e436ad330717ededdb319,cust_39f18bf426fc5c99653b90a4,delivered,2023-03-01 13:54:05.006003,2023-03-01 22:54:05.006003,2023-03-04 22:54:05.006003,2023-03-11 22:54:05.006003,2023-03-14 22:54:05.006003
ord_b9b4f48e6621295ce0e8847e,cust_40d1de85175ecbd9e6af1bc2,shipped,2023-06-17 10:22:50.974340,2023-06-17 17:22:50.974340,2023-06-18 17:22:50.974340,,2023-07-01 17:22:50.974340
ord_384e0fd4e96cc88c760275c2,cust_5e7435a6cd36f4d6a4bdd7ce,delivered,2022-01-20 02:47:05.354958,2022-01-21 00:47:05.354958,2022-01-23 00:47:05.354958,2022-02-02 00:47:05.354958,2022-02-01 00:47:05.354958
ord_55ac04dbd10ece2a01a5359e,cust_6fa21f8423fc1fc71502fc41,delivered,2022-10-22 23:30:12.251903,2022-10-24 03:30:12.251903,2022-10-25 03:30:12.251903,2022-11-02 03:30:12.251903,2022-11-05 03:30:12.251903
ord_48c27ae4091218144466d2ef,cust_ce4cba47e643607bb0cb4016,delivered,2023-02-10 23:37:32.051380,2023-02-12 16:37:32.051380,2023-02-14 16:37:32.051380,2023-02-24 16:37:32.051380,2023-02-22 16:37:32.051380
ord_d62059b7ecf48d421ab018f8,cust_ef19967d0c00ad6058e30452,delivered,2022-12-22 22:22:13.786781,2022-12-23 23:22:13.786781,2022-12-26 23:22:13.786781,2023-01-05 23:22:13.786781,2023-01-07 23:22:13.786781
ord_5978b097be37cade259fbb2f,cust_c3e2b15c816a714b39791476,delivered,2022-11-19 09:14:50.007875,2022-11-20 23:14:50.007875,2022-11-21 23:14:50.007875,2022-11-24 23:14:50.007875,2022-11-25 23:14:50.007875
ord_d96e327ed6c10eddab6f8e0f,cust_1c589a446cd03f1dc4bbc750,delivered,2023-02-11 13:05:31.617952,2023-02-11 21:05:31.617952,2023-02-12 21:05:31.617952,2023-02-18 21:05:31.617952,2023-02-22 21:05:31.617952
ord_e780c685e561845955c2d558,cust_d1d14015c996987cb45af9ab,delivered,2023-07-24 19:28:04.938757,2023-07-25 11:28:04.938757,2023-07-28 11:28:04.938757,2023-08-07 11:28:04.938757,2023-08-09 11:28:04.938757
ord_b0639073c5093e3907ed5734,cust_fc36cfbc683b8948695516c8,delivered,2022-10-06 04:54:29.147055,2022-10-07 10:54:29.147055,2022-10-09 10:54:29.147055,2022-10-18 10:54:29.147055,2022-10-22 10:54:29.147055
ord_8b6d6cbb722f4ba62eac71a4,cust_b7942988d842f407bdee2058,delivered,2022-11-14 00:28:02.925445,2022-11-14 12:28:02.925445,2022-11-16 12:28:02.925445,2022-11-17 12:28:02.925445,2022-11-19 12:28:02.925445
ord_5a3c862cb2b2b49281234858,cust_95314c2e6763a028f0d9a982,delivered,2022-09-22 02:40:08.614491,2022-09-23 10:40:08.614491,2022-09-25 10:40:08.614491,2022-09-27 10:40:08.614491,2022-10-04 10:40:08.614491
ord_9ccd829e89236b149eb49b7c,cust_984b2c691f615f02c347280f,delivered,2022-11-05 18:31:41.100504,2022-11-07 18:31:41.100504,2022-11-09 18:31:41.100504,2022-11-18 18:31:41.100504,2022-11-18 18:31:41.100504
ord_da685a6c05d29b665a85e304,cust_d1281fa0bd70931cf1311d3b,delivered,2022-06-05 11:53:02.777629,2022-06-06 18:53:02.777629,2022-06-07 18:53:02.777629,2022-06-13 18:53:02.777629,2022-06-19 18:53:02.777629
ord_94e99c020af1d2f3d0e9a9ca,cust_4dfaf54fc11d2919cfea8c82,delivered,2023-01-06 17:41:37.484977,2023-01-08 05:41:37.484977,2023-01-09 05:41:37.484977,2023-01-11 05:41:37.484977,2023-01-20 05:41:37.484977
ord_e663d387a5e0473477570eba,cust_fd6fdc8efa8cbb232b2c6ea3,delivered,2023-04-24 20:29:21.248748,2023-04-26 19:29:21.248748,2023-04-28 19:29:21.248748,2023-05-03 19:29:21.248748,2023-05-09 19:29:21.248748
ord_f8910336276a57de2969a83f,cust_4c1bffa20c145ddf6f122b77,delivered,2022-12-29 10:30:32.406318,2022-12-30 15:30:32.406318,2023-01-01 15:30:32.406318,2023-01-09 15:30:32.406318,2023-01-11 15:30:32.406318
ord_fcc48d0841c12c6490ef357d,cust_72c0e506ffec43dbe0f4e47c,delivered,2022-09-22 06:22:09.596598,2022-09-23 21:22:09.596598,2022-09-24 21:22:09.596598,2022-09-30 21:22:09.596598,2022-10-07 21:22:09.596598
ord_6893120fa3dce0fdbf0d1571,cust_0c9f9796dd4a78cd5074a666,delivered,2023-03-10 12:12:45.436450,2023-03-12 04:12:45.436450,2023-03-15 04:12:45.436450,2023-03-21 04:12:45.436450,2023-03-27 04:12:45.436450
ord_3459775c86627bdb08ca80fd,cust_fbb743e0f091e4c33ea859e5,delivered,2022-12-18 16:14:02.136177,2022-12-19 12:14:02.136177,2022-12-20 12:14:02.136177,2022-12-29 12:14:02.136177,2022-12-27 12:14:02.136177
ord_9fea609e4723d2d54d62c995,cust_7c128129e3eac1abbfd93ad5,delivered,2023-06-10 03:41:51.550048,2023-06-11 04:41:51.550048,2023-06-14 04:41:51.550048,2023-06-24 04:41:51.550048,2023-06-25 04:41:51.550048
ord_02b1ff3fcf4bde51a4e8ed76,cust_1cf79970f896c73eeeed35b4,delivered,2022-06-02 15:50:14.565782,2022-06-03 22:50:14.565782,2022-06-04 22:50:14.565782,2022-06-07 22:50:14.565782,2022-06-13 22:50:14.565782
ord_f2aa911a3dad7976b72be04e,cust_167ddf2ba403e25666410cc2,delivered,2022-04-27 03:25:20.669380,2022-04-27 13:25:20.669380,2022-04-28 13:25:20.669380,2022-04-30 13:25:20.669380,2022-05-11 13:25:20.669380
ord_7ca9e328fba3fbfd0023dba0,cust_2062dac2ad758b5e67fe65b1,delivered,2023-06-02 03:00:01.238786,2023-06-02 16:00:01.238786,2023-06-03 16:00:01.238786,2023-06-10 16:00:01.238786,2023-06-11 16:00:01.238786
ord_5fa90fb9ede2b090a238cc50,cust_9c617c3df02c724c141b1ae4,delivered,2023-05-01 22:20:54.212120,2023-05-03 02:20:54.212120,2023-05-06 02:20:54.212120,2023-05-16 02:20:54.212120,2023-05-09 02:20:54.212120
ord_8333f77f6994c39c6ae0c1ec,cust_95b4805ae39e7811f553c99f,shipped,2023-08-01 17:41:06.795913,2023-08-02 03:41:06.795913,2023-08-04 03:41:06.795913,,2023-08-14 03:41:06.795913
ord_2f46da412c73cb4b825817c4,cust_72b6482597130bb8212bce48,shipped,2023-08-17 16:09:18.515262,2023-08-18 00:09:18.515262,2023-08-21 00:09:18.515262,,2023-08-24 00:09:18.515262
ord_b94b038e157013d2d324a9f9,cust_51f9e53835b99187929d63d5,delivered,2022-07-28 14:47:36.846121,2022-07-30 03:47:36.846121,2022-08-01 03:47:36.846121,2022-08-11 03:47:36.846121,2022-08-13 03:47:36.846121
ord_101b93e5f4a133310d107423,cust_422a84bcfcdb7da44b7a4d22,delivered,2022-09-21 18:54:52.443506,2022-09-22 07:54:52.443506,2022-09-23 07:54:52.443506,2022-09-29 07:54:52.443506,2022-09-30 07:54:52.443506
ord_5200d6c56c5def15ba0a2951,cust_eb105688df7fecc9b248d5f6,delivered,2022-03-07 03:10:18.657155,2022-03-08 23:10:18.657155,2022-03-09 23:10:18.657155,2022-03-13 23:10:18.657155,2022-03-23 23:10:18.657155
ord_555ea30709ccd3ced14c6114,cust_a50ec3f89788473d3b37f25d,delivered,2023-03-03 21:09:04.542351,2023-03-04 13:09:04.542351,2023-03-07 13:09:04.542351,2023-03-15 13:09:04.542351,2023-03-17 13:09:04.542351
ord_6ad1c993fad6699b8c78bf66,cust_45e3052d4cd0e640388db63f,delivered,2022-02-07 20:18:00.029434,2022-02-08 10:18:00.029434,2022-02-09 10:18:00.029434,2022-02-15 10:18:00.029434,2022-02-23 10:18:00.029434
ord_59ed62d99e0fe822724161c0,cust_8320b30c30128c9bcdd92d9d,returned,2022-07-11 10:22:56.249302,2022-07-12 12:22:56.249302,,,2022-07-25 12:22:56.249302
ord_da0da2b84b4b5b75daf69a04,cust_1a2ddaebc35688ae31465580,delivered,2022-12-06 09:46:04.550921,2022-12-06 18:46:04.550921,2022-12-09 18:46:04.550921,2022-12-17 18:46:04.550921,2022-12-16 18:46:04.550921
ord_d37d2af2089705f90a2df6c1,cust_b716431fe1822af972ee7c39,delivered,2022-01-23 05:08:42.090079,2022-01-23 21:08:42.090079,2022-01-25 21:08:42.090079,2022-01-31 21:08:42.090079,2022-01-30 21:08:42.090079
ord_51d66e4c80d42a4cb5b9cfda,cust_c3d7b60c51524629a128f597,delivered,2023-11-23 11:19:01.187323,2023-11-24 15:19:01.187323,2023-11-27 15:19:01.187323,2023-11-30 15:19:01.187323,2023-11-29 15:19:01.187323
ord_1f25c5c52c64c16579a7ba6c,cust_af045530563253c4b8bf270c,delivered,2023-01-25 10:00:49.458825,2023-01-25 19:00:49.458825,2023-01-28 19:00:49.458825,2023-02-02 19:00:49.458825,2023-02-07 19:00:49.458825
ord_e15b502b33fe93890d7f4269,cust_b1c7370bf775f306df5c5b71,shipped,2022-08-03 07:11:36.069287,2022-08-04 15:11:36.069287,2022-08-06 15:11:36.069287,,2022-08-16 15:11:36.069287
ord_f72dd6f9ec587748a1152342,cust_8601963d625eaf7e8fcf9f92,delivered,2022-07-30 05:54:20.029685,2022-07-30 13:54:20.029685,2022-07-31 13:54:20.029685,2022-08-03 13:54:20.029685,2022-08-12 13:54:20.029685
ord_7ff93a09f4b69dc2ced33058,cust_7c97ab26c9ec87c8f19ec384,delivered,2023-07-28 20:41:03.492048,2023-07-29 07:41:03.492048,2023-07-31 07:41:03.492048,2023-08-10 07:41:03.492048,2023-08-13 07:41:03.492048
ord_c83f96bbb15b9434d70b446c,cust_7de8cdfb3dc5750c3e9d9c09,delivered,2023-09-10 08:28:49.899603,2023-09-10 21:28:49.899603,2023-09-12 21:28:49.899603,2023-09-18 21:28:49.899603,2023-09-16 21:28:49.899603
ord_9bc8a95bcbeb4b070f0b27b8,cust_74fd376d2735454fed020987,delivered,2022-01-17 06:32:08.034698,2022-01-18 11:32:08.034698,2022-01-19 11:32:08.034698,2022-01-29 11:32:08.034698,2022-01-25 11:32:08.034698
ord_2badccb80cc8600e03963aad,cust_73901aa95472854f89fe2173,delivered,2022-02-21 18:30:57.369020,2022-02-22 03:30:57.369020,2022-02-23 03:30:57.369020,2022-03-05 03:30:57.369020,2022-03-02 03:30:57.369020
ord_5f005425651d0dc510c2efca,cust_cf12b27c3a93360a1f529b06,delivered,2022-11-24 16:05:56.209742,2022-11-24 22:05:56.209742,2022-11-26 22:05:56.209742,2022-12-04 22:05:56.209742,2022-12-07 22:05:56.209742
ord_89497f992fa8794e97e0eb93,cust_3cb3c27457c05f67b0ff3181,delivered,2022-01-30 02:08:54.574021,2022-01-31 00:08:54.574021,2022-02-01 00:08:54.574021,2022-02-05 00:08:54.574021,2022-02-14 00:08:54.574021
ord_4ee06be7ef135db429107aa1,cust_298cb1d821e5321db2984393,delivered,2023-07-03 23:32:32.374070,2023-07-05 17:32:32.374070,2023-07-07 17:32:32.374070,2023-07-15 17:32:32.374070,2023-07-15 17:32:32.374070
ord_ee748bbf4e16d2e9af37f28b,cust_1069cacd247a7f16b06ceffd,delivered,2022-03-04 17:53:43.584685,2022-03-06 11:53:43.584685,2022-03-09 11:53:43.584685,2022-03-10 11:53:43.584685,2022-03-16 11:53:43.584685
ord_a35faaf85e1cc74b517002a0,cust_da0f4ba2d5d85219f963614c,delivered,2023-06-10 09:09:51.815968,2023-06-11 16:09:51.815968,2023-06-14 16:09:51.815968,2023-06-22 16:09:51.815968,2023-06-23 16:09:51.815968
ord_841508e968cb7070e6316bfd,cust_f6421d7229afb23ff5b2009c,delivered,2022-09-21 12:55:32.319272,2022-09-23 01:55:32.319272,2022-09-24 01:55:32.319272,2022-10-02 01:55:32.319272,2022-10-02 01:55:32.319272
ord_632a03968eeab3a5689e47d2,cust_071046d4e17092646b8769ae,delivered,2022-04-16 07:11:06.816344,2022-04-16 12:11:06.816344,2022-04-17 12:11:06.816344,2022-04-22 12:11:06.816344,2022-04-24 12:11:06.816344
ord_081dacd52e8fa525bd0fee3a,cust_f8cdf6bd399dd8e4922fef18,delivered,2022-02-21 17:51:45.424923,2022-02-22 13:51:45.424923,2022-02-25 13:51:45.424923,2022-03-03 13:51:45.424923,2022-03-02 13:51:45.424923
ord_eb94f92ff07471a917f22471,cust_f4165d13d34e68c90c3e37a1,delivered,2022-07-16 07:38:07.791769,2022-07-16 23:38:07.791769,2022-07-19 23:38:07.791769,2022-07-21 23:38:07.791769,2022-07-22 23:38:07.791769
ord_e2185af2afd447e62c8d0e7b,cust_a766d28f288ded1895f835f0,delivered,2023-09-15 17:31:53.985315,2023-09-17 14:31:53.985315,2023-09-19 14:31:53.985315,2023-09-27 14:31:53.985315,2023-09-27 14:31:53.985315
ord_ecc590a00976550f8345c338,cust_75844cf4a9c54b07e5520b94,delivered,2023-04-19 18:53:39.977030,2023-04-19 21:53:39.977030,2023-04-22 21:53:39.977030,2023-04-25 21:53:39.977030,2023-05-01 21:53:39.977030
ord_94e86f4ad60c3f665665e324,cust_13bac0dfce478e9d1b8f143a,delivered,2022-02-15 06:30:50.954537,2022-02-15 17:30:50.954537,2022-02-16 17:30:50.954537,2022-02-26 17:30:50.954537,2022-02-24 17:30:50.954537
ord_da2c85af8d3fadea203be13d,cust_f16ef24c1089141a9f3b544f,delivered,2023-04-26 10:02:06.919134,2023-04-27 19:02:06.919134,2023-04-28 19:02:06.919134,2023-05-02 19:02:06.919134,2023-05-08 19:02:06.919134
ord_294cc5f7c59f9d42e69c8dae,cust_ed99c2d049266480497057ca,delivered,2023-03-28 01:36:20.425872,2023-03-29 15:36:20.425872,2023-04-01 15:36:20.425872,2023-04-07 15:36:20.425872,2023-04-10 15:36:20.425872
ord_1e906a70c76ed791dd99c2b9,cust_5faf745766d536166f27bad4,delivered,2023-08-31 05:34:53.696739,2023-09-01 23:34:53.696739,2023-09-03 23:34:53.696739,2023-09-10 23:34:53.696739,2023-09-08 23:34:53.696739
ord_f91757d5139ec18aecdb746b,cust_e3d3204d2e8388aa37f7df5e,delivered,2022-05-25 13:32:54.396968,2022-05-27 05:32:54.396968,2022-05-29 05:32:54.396968,2022-06-02 05:32:54.396968,2022-06-04 05:32:54.396968
ord_1c95fdd5e8de2562251397c0,cust_7e00d84b9e01ce3aaf538ab1,delivered,2022-11-02 06:16:07.498014,2022-11-03 19:16:07.498014,2022-11-04 19:16:07.498014,2022-11-11 19:16:07.498014,2022-11-16 19:16:07.498014
ord_feb00e52d4b4e0fd1f26ba30,cust_bca84fbeec37792aaf17b0dc,delivered,2023-04-28 22:45:39.670955,2023-04-29 23:45:39.670955,2023-05-01 23:45:39.670955,2023-05-02 23:45:39.670955,2023-05-12 23:45:39.670955
ord_3c2bb5bd7086ab5838f44dcb,cust_a4e27a4ed83e238d4542ae8d,delivered,2022-02-06 22:52:38.088969,2022-02-07 19:52:38.088969,2022-02-09 19:52:38.088969,2022-02-10 19:52:38.088969,2022-02-18 19:52:38.088969
ord_068018d74cd95c52abc7cca4,cust_e96212ee754462d49bb99642,shipped,2022-10-31 03:43:27.298372,2022-10-31 21:43:27.298372,2022-11-01 21:43:27.298372,,2022-11-14 21:43:27.298372
ord_d102f2a82594ebfb4d0abecf,cust_7029a031e3b3891b1cf2903d,canceled,2022-01-11 16:33:17.331121,2022-01-13 10:33:17.331121,,,2022-01-22 10:33:17.331121
ord_bb55a3d267ae2822eca0eecc,cust_6183cf5fdfc5f3267368ba8c,delivered,2023-06-17 11:24:48.540605,2023-06-17 18:24:48.540605,2023-06-18 18:24:48.540605,2023-06-20 18:24:48.540605,2023-06-22 18:24:48.540605
ord_7612d596958e01efd1a938e6,cust_20dfa64f88a7ddf3b8b3a257,delivered,2023-05-08 19:23:09.308223,2023-05-09 15:23:09.308223,2023-05-10 15:23:09.308223,2023-05-18 15:23:09.308223,2023-05-23 15:23:09.308223
ord_fb868f68d96d7f894f1b5303,cust_0d381b34ac11021e227f2d37,delivered,2022-04-30 18:44:32.666048,2022-05-01 11:44:32.666048,2022-05-04 11:44:32.666048,2022-05-08 11:44:32.666048,2022-05-11 11:44:32.666048
ord_0d943ccfcf1e11b064f49293,cust_fe40e8f0f709bddcc1104d47,delivered,2022-01-11 18:30:59.056466,2022-01-12 12:30:59.056466,2022-01-15 12:30:59.056466,2022-01-18 12:30:59.056466,2022-01-18 12:30:59.056466
ord_499330f558f0241af0addf5c,cust_91d8bd982cc49b1d23ec20a4,delivered,2022-07-06 08:03:36.674879,2022-07-06 09:03:36.674879,2022-07-07 09:03:36.674879,2022-07-16 09:03:36.674879,2022-07-12 09:03:36.674879
ord_dd2f000c119b72bfa752c2af,cust_5a653203fd78c4fada68da4e,delivered,2023-01-24 17:15:11.056016,2023-01-26 02:15:11.056016,2023-01-29 02:15:11.056016,2023-02-08 02:15:11.056016,2023-02-06 02:15:11.056016
ord_0ba0b4cecac64d88bce4b8d5,cust_88a4a08b0187ccf53b4f9370,delivered,2022-03-02 09:03:38.982370,2022-03-04 01:03:38.982370,2022-03-07 01:03:38.982370,2022-03-09 01:03:38.982370,2022-03-12 01:03:38.982370
ord_7788bcf35fd2dcc36f52e2e5,cust_32b83c66d62a80f3b73a3bda,delivered,2023-03-23 17:57:27.706075,2023-03-24 03:57:27.706075,2023-03-27 03:57:27.706075,2023-04-06 03:57:27.706075,2023-04-01 03:57:27.706075
ord_602eece5eba862d68aeef5a5,cust_96b05b22352020ccf4748f08,delivered,2022-02-04 04:51:15.226435,2022-02-05 04:51:15.226435,2022-02-07 04:51:15.226435,2022-02-13 04:51:15.226435,2022-02-13 04:51:15.226435
ord_532947aab95ca91f250c306e,cust_8d96da019b23723d14e349c8,shipped,2023-09-03 19:16:12.879631,2023-09-04 15:16:12.879631,2023-09-07 15:16:12.879631,,2023-09-19 15:16:12.879631
ord_7e51e0046356738dd03c3319,cust_238a47bcc7468b85c553e761,delivered,2022-04-01 07:26:58.779485,2022-04-01 12:26:58.779485,2022-04-02 12:26:58.779485,2022-04-04 12:26:58.779485,2022-04-11 12:26:58.779485
ord_455d8fbcdb20dfdb6803916b,cust_82d235544f0973839f3bb940,delivered,2023-12-18 16:03:36.026864,2023-12-20 14:03:36.026864,2023-12-22 14:03:36.026864,2023-12-23 14:03:36.026864,2023-12-28 14:03:36.026864
ord_b3231b44bc94110e3484a542,cust_69431a99daa984220dcc2c0a,delivered,2022-06-20 21:17:23.392653,2022-06-21 17:17:23.392653,2022-06-23 17:17:23.392653,2022-06-29 17:17:23.392653,2022-07-02 17:17:23.392653
ord_bbcfbffe900b9f92b68435cb,cust_83835621eabd760e2a15afef,delivered,2022-11-04 21:26:40.432131,2022-11-06 15:26:40.432131,2022-11-07 15:26:40.432131,2022-11-14 15:26:40.432131,2022-11-15 15:26:40.432131
ord_668e45dc9ca3449fcd8f34e8,cust_6fd7d73151292bc3df72e6cb,delivered,2022-04-26 15:33:23.107607,2022-04-28 11:33:23.107607,2022-04-29 11:33:23.107607,2022-05-06 11:33:23.107607,2022-05-05 11:33:23.107607
ord_3a1d9b2536af5bb6135a650a,cust_8d324849de33910b68cacfd6,delivered,2022-05-11 03:37:17.383477,2022-05-11 23:37:17.383477,2022-05-13 23:37:17.383477,2022-05-19 23:37:17.383477,2022-05-20 23:37:17.383477
ord_d54c13ed240cce54bf9e0c6c,cust_af176f98af2c67811d1a2f6b,delivered,2023-09-18 07:07:30.753619,2023-09-19 10:07:30.753619,2023-09-20 10:07:30.753619,2023-09-21 10:07:30.753619,2023-09-26 10:07:30.753619
ord_15ce3ed9f3aeb3bf5c38b867,cust_3227f80647cbf6b3308e592b,delivered,2023-04-11 02:35:29.244240,2023-04-11 10:35:29.244240,2023-04-12 10:35:29.244240,2023-04-18 10:35:29.244240,2023-04-20 10:35:29.244240
ord_1021ba7e7516079841fa772f,cust_0a9261530b2058ebfde5bb41,delivered,2022-10-19 07:45:08.736915,2022-10-20 08:45:08.736915,2022-10-23 08:45:08.736915,2022-10-26 08:45:08.736915,2022-10-27 08:45:08.736915
ord_4b987e6792e17011f3254b24,cust_b0a2df5df129014d262fd010,delivered,2022-05-04 06:38:19.636176,2022-05-06 01:38:19.636176,2022-05-07 01:38:19.636176,2022-05-17 01:38:19.636176,2022-05-15 01:38:19.636176
ord_5670374339cc442a3b58a62f,cust_7252a3ac2d2368ab92ecbba7,delivered,2022-12-12 09:49:25.945928,2022-12-12 10:49:25.945928,2022-12-14 10:49:25.945928,2022-12-16 10:49:25.945928,2022-12-24 10:49:25.945928
ord_9c49782551e80ebf4c4473af,cust_db5867bdee11bc52119d5391,delivered,2023-02-17 05:25:28.117251,2023-02-17 21:25:28.117251,2023-02-20 21:25:28.117251,2023-02-25 21:25:28.117251,2023-02-25 21:25:28.117251
ord_3e6c431ed017438b54f89a50,cust_38a460edd64ff94b29b97d3e,delivered,2022-06-09 22:04:35.483998,2022-06-10 16:04:35.483998,2022-06-12 16:04:35.483998,2022-06-19 16:04:35.483998,2022-06-15 16:04:35.483998
ord_024b6a53242c76e5d35dbea5,cust_1a7c72f7a0500d426c66415d,delivered,2022-03-21 17:30:29.773486,2022-03-23 09:30:29.773486,2022-03-25 09:30:29.773486,2022-03-30 09:30:29.773486,2022-04-04 09:30:29.773486
ord_ae3b0301b4f6b829b628893d,cust_305131b81a7fe4560bb80a86,shipped,2022-09-22 02:48:08.720527,2022-09-23 22:48:08.720527,2022-09-24 22:48:08.720527,,2022-10-08 22:48:08.720527
ord_37fddc8d317c177064e0aef4,cust_1ec44cc116eb7b31124bd4d8,delivered,2023-09-22 12:22:54.237298,2023-09-22 16:22:54.237298,2023-09-24 16:22:54.237298,2023-09-25 16:22:54.237298,2023-09-30 16:22:54.237298
ord_ba0976952b4ecff256f1ce26,cust_ddd3bbbcd6e41c446916efee,delivered,2023-12-03 06:32:29.634815,2023-12-04 16:32:29.634815,2023-12-05 16:32:29.634815,2023-12-06 16:32:29.634815,2023-12-16 16:32:29.634815
ord_429458ba9d3f0aacd29c30f6,cust_99b8a7c9601be7caf4915e08,delivered,2022-08-24 21:33:06.331295,2022-08-26 10:33:06.331295,2022-08-28 10:33:06.331295,2022-08-30 10:33:06.331295,2022-09-06 10:33:06.331295
ord_31b19331e3a074321f76036d,cust_5f2524b002bf9482bdbfc75b,delivered,2022-01-27 00:51:18.201775,2022-01-27 13:51:18.201775,2022-01-29 13:51:18.201775,2022-02-01 13:51:18.201775,2022-02-02 13:51:18.201775
