order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_0795d5305f9b202ace23e253,1,debit_card,1,7.26
ord_07966a4d7c1a37395346b37a,1,gift_card,1,2928.83
ord_0799172c9e511d62909f93a8,1,credit_card,1,188.32
ord_079a30ba95d54fa7f5d38292,1,credit_card,2,35.37
ord_079a30ba95d54fa7f5d38292,2,credit_card,2,35.37
ord_079fb3cd6c4379432f04f0c3,1,credit_card,3,1103.99
ord_079fb3cd6c4379432f04f0c3,2,credit_card,3,1103.99
ord_079fb3cd6c4379432f04f0c3,3,credit_card,3,1103.98
ord_07a18ff2e95d340fc1df3eba,1,credit_card,1,1613.24
ord_07a1fab6d836d83b0adec906,1,credit_card,1,45.33
ord_07abf8ca513247df6bcf3acc,1,credit_card,1,1831.56
ord_07b3c71b02ce9f3aa2ba7d26,1,credit_card,1,946.57
ord_07bdccbcecda71a154c4cd22,1,paypal,1,484.34
ord_07be57743563a1cc0475b4ec,1,paypal,1,189.57
ord_07c7220928eda447447ff07e,1,credit_card,1,30.89
ord_07c8eabfbc086f6890f65be9,1,credit_card,1,253.55
ord_07cd0a3e94598dcd4cd8931d,1,credit_card,3,300.63
ord_07cd0a3e94598dcd4cd8931d,2,debit_card,1,300.63
ord_07cd0a3e94598dcd4cd8931d,3,credit_card,3,300.62
ord_07df589379b262f9bf77cf0e,1,debit_card,1,312.11
ord_07eb36618aed8bcf150880c3,1,credit_card,1,2294.9
ord_07f288af0d6eb1646e5cdc31,1,credit_card,1,82.55
ord_07f2d5fdaa61311a36c0af22,1,credit_card,1,571.11
ord_07fe9eda40153c1b94a8e8a4,1,paypal,1,341.18
ord_07fe9eda40153c1b94a8e8a4,2,apple_pay,1,341.18
ord_080f2ec8a94aa8927293d012,1,credit_card,1,726.41
ord_08128847bdd91343111e64f1,1,debit_card,1,1533.17
ord_081293b5d986eac8cb480e2b,1,credit_card,3,67.06
ord_081293b5d986eac8cb480e2b,2,credit_card,3,67.06
ord_081293b5d986eac8cb480e2b,3,credit_card,3,67.07
ord_0815ea05549773f3cd161825,1,debit_card,1,525.82
ord_081673259af8e7a66de70d86,1,paypal,1,452.13
ord_0816b57737b1ce47312cc782,1,credit_card,2,243.26
ord_0816b57737b1ce47312cc782,2,credit_card,2,243.26
ord_081dacd52e8fa525bd0fee3a,1,credit_card,1,1829.39
ord_082d49fbd2990ed7450261b6,1,credit_card,1,1151.21
ord_082dde653ca84b4a575586fd,1,credit_card,1,1098.72
ord_082e8818ad78d320df0c70fb,1,paypal,1,39.37
ord_082ffcd96d42699aec1c468e,1,credit_card,2,1157.1
ord_082ffcd96d42699aec1c468e,2,credit_card,2,1157.09
ord_08354b972aa6e060774394ac,1,paypal,1,427.2
ord_083932124adf26c216b5406a,1,buy_now_pay_later,1,107.44
ord_08427bc5b00660fa29a402c8,1,credit_card,1,946.81
ord_084ce896c5268011ad92394c,1,credit_card,1,347.76
ord_085170b53b4c285a0374afdf,1,credit_card,1,324.77
ord_085afde3efa007cddf0b1e03,1,credit_card,1,570.72
ord_0860bff8a6f32b226fccb9d0,1,paypal,1,702.12
ord_086498a2ec1ba0d96fef7e6b,1,credit_card,1,59.19
ord_08658f418b1a990f4ac99754,1,credit_card,1,881.45
ord_0866160bb69b77db5595d497,1,credit_card,2,136.35
ord_0866160bb69b77db5595d497,2,debit_card,1,136.36
ord_087231af555ceed46eda4067,1,debit_card,1,51.4
ord_08819d428bb3fa8b8e4d896c,1,credit_card,1,461.99
ord_0882d2383b9caf6e240b1a60,1,credit_card,1,184.36
ord_08852e5436b7a0d950147c45,1,gift_card,1,21.41
ord_08852e5436b7a0d950147c45,2,credit_card,4,21.41
ord_08852e5436b7a0d950147c45,3,credit_card,4,21.41
ord_08852e5436b7a0d950147c45,4,debit_card,1,21.41
ord_088adc207ad128f7226035df,1,credit_card,1,83.83
ord_0898bc5a0830413fe5d3533c,1,apple_pay,1,130.15
ord_08e464ecab43e20d040f15ff,1,debit_card,1,146.87
ord_08ea4ae5675fc3a1c5eb293d,1,debit_card,1,836.22
ord_08ea4ae5675fc3a1c5eb293d,2,credit_card,2,836.23
ord_08ef491b4d4f2fe6d42cdeeb,1,debit_card,1,72.56
ord_08ef491b4d4f2fe6d42cdeeb,2,debit_card,1,72.56
ord_08f10f3dca49a4a8b313173b,1,debit_card,1,1632.46
ord_08f37d5c45d0db6872275c0d,1,paypal,1,351.86
ord_08f6ed22b5244bc797e305ac,1,paypal,1,155.84
ord_090525a4806da952aa378ce0,1,credit_card,1,553.18
ord_090b6273f06facad1a7c8e65,1,credit_card,1,307.7
ord_090f93864321240722bd7c28,1,credit_card,1,536.33
ord_0910322421e995316a459285,1,credit_card,2,908.48
ord_0910322421e995316a459285,2,paypal,1,908.48
ord_0922ef2e35409e46bf80e4ba,1,paypal,1,164.34
ord_0922ef2e35409e46bf80e4ba,2,credit_card,3,164.34
ord_0922ef2e35409e46bf80e4ba,3,credit_card,3,164.35
ord_0930e66883837dddb92955bf,1,credit_card,2,317.55
ord_0930e66883837dddb92955bf,2,credit_card,2,317.55
ord_0934734185f706b24544d0ed,1,apple_pay,1,549.18
ord_0943611d89c5cc88932014a2,1,debit_card,1,899.01
ord_09523f1cc20ef12bf4a0b864,1,gift_card,1,711.12
ord_0953701ce1bfe72e937aea6f,1,debit_card,1,154.36
ord_09596a4f19b6b0f7dbbcaf36,1,debit_card,1,1384.88
ord_097486e9faea691814651839,1,credit_card,1,2832.95
ord_09784077ba37edf31138b6be,1,credit_card,1,121.29
ord_097dc3f1a825ca33250b3a3b,1,credit_card,1,1098.57
ord_099741cebf970ae32376c566,1,gift_card,1,220.71
ord_09a567a3e0067a3b617bd02c,1,debit_card,1,392.21
ord_09a567a3e0067a3b617bd02c,2,credit_card,3,392.21
ord_09a567a3e0067a3b617bd02c,3,credit_card,3,392.2
ord_09a8968d4c4233987d4770db,1,credit_card,1,72.71
ord_09afb627ca007bd1a28cbfde,1,credit_card,2,1298.17
ord_09afb627ca007bd1a28cbfde,2,debit_card,1,1298.17
ord_09d49e05cb537b8835667b4a,1,credit_card,1,126.09
ord_09d6ad2fee8e0454e1bfda5c,1,credit_card,1,138.87
ord_09ddc1974fca0cd84f7eeed1,1,credit_card,1,103.21
ord_09e6d78314bdaf93c78a9081,1,credit_card,1,83.56
ord_09e71fd185da9e0bb5c64d6a,1,credit_card,1,689.89
ord_09f252a7926a7d54d0d12de0,1,credit_card,1,1773.31
ord_09f71f056c09cf7bbd6c97bb,1,paypal,1,790.59
ord_0a0243338ec95d0af331a625,1,credit_card,2,25.86
ord_0a0243338ec95d0af331a625,2,credit_card,2,25.86
ord_0a02a8a1d3d282380ed7d0cc,1,credit_card,1,2577.57
ord_0a07c7c09fa0ed5d7d00c4b1,1,credit_card,1,2183.93
ord_0a0a6ff94dba84286ee98c08,1,credit_card,1,807.26
ord_0a1bfda1b05f343f228aa65d,1,paypal,1,596.52
ord_0a1bfda1b05f343f228aa65d,2,credit_card,2,596.52
ord_0a206c5e8eebf31d429e9d3a,1,credit_card,2,131.28
ord_0a206c5e8eebf31d429e9d3a,2,credit_card,2,131.28
ord_0a279933a39e472636223f79,1,apple_pay,1,344.17
ord_0a32f79e475ab6d41cbb2632,1,credit_card,1,615.64
ord_0a36448621612098b73e537e,1,gift_card,1,454.39
ord_0a4df9db0ce1c74348b31013,1,credit_card,1,369.14
ord_0a6960e7e125b7622e631101,1,credit_card,1,867.3
ord_0a6ecf44abedafa056b2c8e9,1,credit_card,2,342.53
ord_0a6ecf44abedafa056b2c8e9,2,credit_card,2,342.53
ord_0a7e1b17e5dca7ee2ee0023a,1,paypal,1,1107.66
ord_0a87b252240dac64d9f16a90,1,gift_card,1,153.57
ord_0a87b252240dac64d9f16a90,2,credit_card,2,153.57
ord_0a8bd9e7b418f50588ac7103,1,credit_card,1,325.58
ord_0a8f8b61bbb59b3f5267ce52,1,credit_card,1,2301.53
ord_0a936f878fe606694c5d820a,1,credit_card,1,1860.09
ord_0a99f377b0af1618d76c9ed1,1,apple_pay,1,55.44
ord_0a99f377b0af1618d76c9ed1,2,credit_card,3,55.44
ord_0a99f377b0af1618d76c9ed1,3,credit_card,3,55.44
ord_0a9e7ac478a2520a5dae6ed5,1,credit_card,1,1183.28
ord_0ab0cb4e00c1d388eeecffbe,1,credit_card,1,4724.1
ord_0ab9c94b58936d3b50cb5f0a,1,credit_card,1,789.58
ord_0aec084144c7b5f74acf0814,1,credit_card,3,68.22
ord_0aec084144c7b5f74acf0814,2,debit_card,1,68.22
ord_0aec084144c7b5f74acf0814,3,credit_card,3,68.22
ord_0af2212b76e6e9bc1eae069e,1,credit_card,1,201.48
ord_0af2fc4eb169e28db82fe60b,1,credit_card,1,1660.13
ord_0afa076cfb052b408ea9795e,1,debit_card,1,246.62
ord_0afa076cfb052b408ea9795e,2,debit_card,1,246.62
ord_0afa076cfb052b408ea9795e,3,paypal,1,246.62
ord_0afa076cfb052b408ea9795e,4,paypal,1,246.64
ord_0afde183ecefc9a8309a80d4,1,debit_card,1,6.8
ord_0afde183ecefc9a8309a80d4,2,credit_card,2,6.81
ord_0b0daf830c4a6fa58090dbea,1,credit_card,1,2540.29
ord_0b1304a855db00680b08ec13,1,credit_card,1,163.91
ord_0b131b105329952b830df3dc,1,credit_card,3,277.29
ord_0b131b105329952b830df3dc,2,credit_card,3,277.29
ord_0b131b105329952b830df3dc,3,credit_card,3,277.29
ord_0b153b5eecb1fd5ef068b1fd,1,debit_card,1,443.67
ord_0b153b5eecb1fd5ef068b1fd,2,credit_card,2,443.67
ord_0b15dfb2d274367b3cc641fe,1,credit_card,1,379.23
ord_0b21f970ca230813e67b4755,1,credit_card,2,241.34
ord_0b21f970ca230813e67b4755,2,debit_card,1,241.34
ord_0b36e3c6dc57e8bb0861bceb,1,credit_card,1,913.8
ord_0b3ade156c90384d3a008a27,1,paypal,1,286.79
ord_0b3c3ae36e1bf49c4dce586d,1,apple_pay,1,41.64
ord_0b40653d72f520900d76aa66,1,paypal,1,138.85
ord_0b470ee0f58126b7af92ddcb,1,credit_card,1,396.65
ord_0b49bd14afbf9b5d043fa281,1,credit_card,1,160.44
ord_0b4e463defd5a71d8b75c304,1,credit_card,3,350.49
ord_0b4e463defd5a71d8b75c304,2,credit_card,3,350.49
ord_0b4e463defd5a71d8b75c304,3,debit_card,1,350.48
ord_0b554b735be75e333bdb6faf,1,credit_card,1,34.01
ord_0b574d0b6ff01ed568939aee,1,debit_card,1,247.7
ord_0b59c1e8b7620b864fd34250,1,apple_pay,1,43.14
ord_0b61d67368451d86afcb7f97,1,debit_card,1,399.12
ord_0b6525d97ee08f9da76988c1,1,credit_card,3,121.39
ord_0b6525d97ee08f9da76988c1,2,paypal,1,121.39
ord_0b6525d97ee08f9da76988c1,3,credit_card,3,121.38
ord_0b67802f4930dbb2669fae6e,1,debit_card,1,619.41
ord_0b6b62dc6bc9ead3603f41cb,1,credit_card,1,340.49
ord_0b6df1dd676af338d593d7d6,1,credit_card,3,123.5
ord_0b6df1dd676af338d593d7d6,2,debit_card,1,123.5
ord_0b6df1dd676af338d593d7d6,3,apple_pay,1,123.49
ord_0b71c1848a928d5682fadee5,1,credit_card,2,1156.77
ord_0b71c1848a928d5682fadee5,2,paypal,1,1156.77
ord_0b738032fd51f18653bd9aac,1,credit_card,1,271.52
ord_0b77ce9ff24ed905cbafc0b1,1,credit_card,1,1876.72
ord_0b7afb889c0ed0b57ffee776,1,credit_card,3,209.16
ord_0b7afb889c0ed0b57ffee776,2,credit_card,3,209.16
ord_0b7afb889c0ed0b57ffee776,3,credit_card,3,209.15
ord_0b7fa2b0a433f74acfcc7b58,1,credit_card,1,22.2
ord_0b84bfd07b46b814e4dac00a,1,credit_card,1,1200.57
ord_0b8c5d8141c9f354c06d5607,1,credit_card,1,4759.34
ord_0ba0b4cecac64d88bce4b8d5,1,debit_card,1,15.26
ord_0ba0b4cecac64d88bce4b8d5,2,credit_card,2,15.26
ord_0ba7530b1a3ee11620e6c082,1,credit_card,1,655.86
ord_0ba926a2098284aa50d2d276,1,credit_card,1,33.69
ord_0badf8408e3d78fcdc9addf3,1,credit_card,1,77.31
ord_0bc1e33124c86683cc656fd0,1,credit_card,1,362.88
ord_0bce19c90cbe0ba435416be2,1,debit_card,1,165.73
ord_0bce19c90cbe0ba435416be2,2,paypal,1,165.73
ord_0bce19c90cbe0ba435416be2,3,debit_card,1,165.72
ord_0bd71910971d42059bf417be,1,debit_card,1,161.89
ord_0bd71910971d42059bf417be,2,debit_card,1,161.89
ord_0bd71910971d42059bf417be,3,debit_card,1,161.9
ord_0be665db6d33ed922effceb4,1,credit_card,1,2237.38
ord_0be77a973bdd44457e8d0cb2,1,credit_card,3,171.3
ord_0be77a973bdd44457e8d0cb2,2,debit_card,1,171.3
ord_0be77a973bdd44457e8d0cb2,3,debit_card,1,171.29
ord_0bfa6d66d736965c3cca77b9,1,debit_card,1,661.0
ord_0c005a86a6ac728d12f6d769,1,credit_card,1,454.66
ord_0c036b80bb78091571c608c0,1,credit_card,1,88.36
ord_0c13f6c243e4b5b65a6001cd,1,credit_card,1,1425.23
ord_0c16282cccb035782df3fe7f,1,credit_card,2,424.82
ord_0c16282cccb035782df3fe7f,2,debit_card,1,424.83
ord_0c1e2ccb02ff12a4b12b4520,1,debit_card,1,58.3
ord_0c253c4ef3f94f84b01b15d9,1,buy_now_pay_later,1,77.87
ord_0c253c4ef3f94f84b01b15d9,2,paypal,1,77.87
ord_0c2796e277f276350cad2e27,1,credit_card,1,113.34
ord_0c3c583dd8dfd6a1a6155819,1,credit_card,1,840.84
ord_0c40c88963bfb63d78482e6e,1,credit_card,1,475.87
ord_0c4205fcf71e31bfdb7c9b24,1,debit_card,1,375.21
ord_0c4205fcf71e31bfdb7c9b24,2,credit_card,2,375.21
ord_0c423dc12706ce8f2a8f9c71,1,credit_card,2,759.33
ord_0c423dc12706ce8f2a8f9c71,2,credit_card,2,759.33
ord_0c4268b5da9b9a8858b09e1d,1,credit_card,1,557.28
ord_0c44a86be15444bcb7474804,1,credit_card,1,1200.68
ord_0c55366ff6d060679962672a,1,debit_card,1,912.96
ord_0c5cc0def1168de2b5e6ef50,1,credit_card,2,393.11
ord_0c5cc0def1168de2b5e6ef50,2,debit_card,1,393.11
ord_0c5e69569048b06607cae663,1,credit_card,2,693.56
ord_0c5e69569048b06607cae663,2,credit_card,2,693.57
ord_0c7bf0bc728f87c082fa34dd,1,credit_card,1,572.43
ord_0c7c815c3faf9d7897193d73,1,paypal,1,1089.45
ord_0c7c815c3faf9d7897193d73,2,credit_card,2,1089.45
ord_0c7d1ade74808645586ca19e,1,paypal,1,1206.65
ord_0c7d6721b6ed6b1e29b8e695,1,debit_card,1,689.88
ord_0c7d6721b6ed6b1e29b8e695,2,debit_card,1,689.88
ord_0c8558b4c20ff94073618907,1,credit_card,1,4015.85
ord_0c85b7f5470814251001cf70,1,credit_card,1,201.78
ord_0c8f9ac91194c7912dd709ea,1,debit_card,1,462.62
ord_0c9569227908171fa040e4cf,1,credit_card,1,1367.94
ord_0c9a08802c21a1b29b5d1cc4,1,credit_card,1,432.6
ord_0ca59a1cc628167831c9698e,1,credit_card,3,1091.32
ord_0ca59a1cc628167831c9698e,2,debit_card,1,1091.32
ord_0ca59a1cc628167831c9698e,3,paypal,1,1091.33
ord_0ca602e0c6e8f2c2afe12e95,1,credit_card,2,534.43
ord_0ca602e0c6e8f2c2afe12e95,2,credit_card,2,534.44
ord_0ca8684347658b9ad2f99b1e,1,debit_card,1,545.06
ord_0cab749a2d50c77be63c8e54,1,gift_card,1,751.86
ord_0cab749a2d50c77be63c8e54,2,credit_card,2,751.86
ord_0cbefe969f9b959f66cffb36,1,gift_card,1,414.42
ord_0cbefe969f9b959f66cffb36,2,credit_card,2,414.41
ord_0cda231f4631c79efeca110e,1,credit_card,2,352.18
ord_0cda231f4631c79efeca110e,2,credit_card,2,352.17
ord_0cdbb35d8e9242a1f7dd48f7,1,credit_card,2,1098.18
ord_0cdbb35d8e9242a1f7dd48f7,2,debit_card,1,1098.17
ord_0ce71bd8d29df40a1598171c,1,credit_card,1,200.08
ord_0cf7d4bcffae00dbd29bc7bb,1,debit_card,1,1988.77
ord_0cfe89834da1144c707eeb57,1,credit_card,1,80.54
ord_0d0b0e159b6faaaf264eda7e,1,debit_card,1,631.79
ord_0d0e14fe344e197a5520d366,1,debit_card,1,87.32
ord_0d0e14fe344e197a5520d366,2,debit_card,1,87.33
ord_0d1bf56487d20a30a3236322,1,credit_card,3,188.2
ord_0d1bf56487d20a30a3236322,2,credit_card,3,188.2
ord_0d1bf56487d20a30a3236322,3,apple_pay,1,188.2
ord_0d293a77fbc84cec0fc28547,1,debit_card,1,272.77
ord_0d2fea584d04b5ae32fb2a5e,1,credit_card,1,931.23
ord_0d321baa58a2eb27d7299e4b,1,debit_card,1,273.41
ord_0d348ae35c9f16ecc8d23bc7,1,credit_card,1,484.78
ord_0d38129d97d880ebb84365a8,1,credit_card,1,1080.51
ord_0d398a5a282d9b0a9cc6d3e8,1,paypal,1,102.36
ord_0d419785b4e6d318b5059a02,1,credit_card,3,28.87
ord_0d419785b4e6d318b5059a02,2,debit_card,1,28.87
ord_0d419785b4e6d318b5059a02,3,credit_card,3,28.88
ord_0d4d4cbe92c7241fcc7703ff,1,credit_card,1,551.09
ord_0d4e0dc982150bafae7bdf45,1,credit_card,2,826.0
ord_0d4e0dc982150bafae7bdf45,2,credit_card,2,825.99
ord_0d53ebe948c930bc666b8d49,1,debit_card,1,1057.58
ord_0d5709c21796bc0d9a1231fc,1,debit_card,1,667.18
ord_0d5f728c5f35bbd2296940de,1,credit_card,3,175.91
ord_0d5f728c5f35bbd2296940de,2,paypal,1,175.91
ord_0d5f728c5f35bbd2296940de,3,credit_card,3,175.9
ord_0d64655a89d91b5ad850aa7a,1,debit_card,1,60.58
ord_0d64655a89d91b5ad850aa7a,2,credit_card,2,60.58
ord_0d686a18590dbdc9efd95585,1,credit_card,1,109.7
ord_0d71f715e06905d6074f7fc6,1,paypal,1,2430.35
ord_0d791d689fbfcbb5aa37faf1,1,credit_card,1,895.59
ord_0d7da067dcc025477dead416,1,credit_card,2,1405.21
ord_0d7da067dcc025477dead416,2,credit_card,2,1405.21
ord_0d7e0097bf3c3b041be14650,1,credit_card,1,1135.73
ord_0d896b2f100dec438d5f4b0f,1,credit_card,1,307.52
ord_0d8cb8c76715740b6974401a,1,paypal,1,54.7
ord_0d943ccfcf1e11b064f49293,1,credit_card,3,304.3
ord_0d943ccfcf1e11b064f49293,2,credit_card,3,304.3
ord_0d943ccfcf1e11b064f49293,3,credit_card,3,304.3
ord_0d96ef877690f516e393adb6,1,credit_card,1,2784.7
ord_0d97090fa9b0374cf7c398c1,1,debit_card,1,12.76
ord_0d97090fa9b0374cf7c398c1,2,credit_card,2,12.75
ord_0d9c13cb5e7fdb7cb7b5a241,1,credit_card,1,439.68
ord_0da517cf9d4b1fc83e77f362,1,credit_card,1,69.36
ord_0da7da5ca73dd7e7aa5c7b5c,1,credit_card,1,1548.08
ord_0da7e05ae73d274f58b21158,1,credit_card,3,50.76
ord_0da7e05ae73d274f58b21158,2,apple_pay,1,50.76
ord_0da7e05ae73d274f58b21158,3,credit_card,3,50.76
ord_0daa6ef2977a583d29e683b9,1,credit_card,1,858.77
ord_0dab0c2769d0fbb90df6dfd9,1,credit_card,1,1710.89
ord_0dac1a2ecf1445e4f9af15ee,1,credit_card,1,2116.68
ord_0db23fb225328bd0902fcadb,1,credit_card,1,470.19
ord_0db38656ec027e38121a6b18,1,credit_card,1,1291.43
ord_0dc0c3cb058dbdce55811ac2,1,credit_card,1,1482.64
ord_0dc3276685e5f80d7e30bcfb,1,debit_card,1,353.14
ord_0dc7707fb915d162699db7c2,1,paypal,1,509.69
ord_0dc7707fb915d162699db7c2,2,credit_card,3,509.69
ord_0dc7707fb915d162699db7c2,3,gift_card,1,509.7
ord_0ddecba80be8aade5e02af29,1,debit_card,1,147.11
ord_0df4a2b1e926551f6699973b,1,debit_card,1,14.22
ord_0df4a2b1e926551f6699973b,2,credit_card,4,14.22
ord_0df4a2b1e926551f6699973b,3,debit_card,1,14.22
ord_0df4a2b1e926551f6699973b,4,credit_card,4,14.24
ord_0df69c93dffbd76e995b48bd,1,debit_card,1,3319.11
ord_0e061c960c6016777929d4d3,1,credit_card,1,2077.58
ord_0e0634260ce09083b13c3645,1,credit_card,2,51.44
ord_0e0634260ce09083b13c3645,2,credit_card,2,51.44
ord_0e0e62c5d0ddbafb87fe4d36,1,credit_card,1,1320.62
ord_0e2421f07080cbc8ee72b018,1,paypal,1,2952.5
ord_0e2aa7b66296d4dcf31306b8,1,debit_card,1,173.06
ord_0e2aa7b66296d4dcf31306b8,2,credit_card,3,173.06
ord_0e2aa7b66296d4dcf31306b8,3,credit_card,3,173.07
ord_0e30b090422aab76884c921f,1,credit_card,1,3680.69
ord_0e36cc6b309ba410f8e79e05,1,credit_card,1,257.97
ord_0e3d9c523762554690ecbc75,1,credit_card,1,451.14
ord_0e3f6c2718704207098ac3ae,1,credit_card,1,41.56
ord_0e44f785b90a2f4957f6d3fa,1,credit_card,1,566.4
ord_0e450c3e355264f24a1409d8,1,credit_card,1,1267.44
ord_0e4e89f7ecfec5cabcac0327,1,credit_card,1,978.39
ord_0e4fe7ef2bb5684d42acd663,1,debit_card,1,528.09
ord_0e5760d6f5800afe0225cc31,1,credit_card,1,813.3
ord_0e649cc0e828226600da8cea,1,credit_card,1,171.2
ord_0e666b30f8d48d3948b862a0,1,credit_card,2,1193.87
ord_0e666b30f8d48d3948b862a0,2,credit_card,2,1193.87
ord_0e66f8c185e512532517831f,1,debit_card,1,326.07
ord_0e6d7764b6f1370bdb47a033,1,apple_pay,1,82.78
ord_0e6d7764b6f1370bdb47a033,2,credit_card,3,82.78
ord_0e6d7764b6f1370bdb47a033,3,credit_card,3,82.78
ord_0e766c6b8283a623f0edd3ed,1,buy_now_pay_later,1,1140.45
ord_0e766c6b8283a623f0edd3ed,2,credit_card,2,1140.44
ord_0e7abf5338aececde74d02dc,1,credit_card,2,20.35
ord_0e7abf5338aececde74d02dc,2,credit_card,2,20.35
ord_0e839fe7d4a81956eb43680f,1,apple_pay,1,478.75
ord_0e839fe7d4a81956eb43680f,2,credit_card,3,478.75
ord_0e839fe7d4a81956eb43680f,3,apple_pay,1,478.74
ord_0e851e957f7f45231bcaa861,1,debit_card,1,1332.19
ord_0e8731d07a80f4198440cb33,1,credit_card,1,346.37
ord_0e8dfde3b5c1a55171e2b092,1,credit_card,1,923.26
ord_0e8e2e2224a088d7afa38620,1,debit_card,1,821.88
ord_0e8e2e2224a088d7afa38620,2,credit_card,2,821.88
ord_0e9101b030f470180e496136,1,debit_card,1,515.42
ord_0e9810eaef842b70ee1177ba,1,debit_card,1,121.37
ord_0ea3735a2d95ef21abf00a1a,1,credit_card,1,1207.52
ord_0ea48c85b5c3a6f8e48db13c,1,apple_pay,1,3283.46
ord_0ea55c419f1a7796dd9a4fbb,1,credit_card,4,24.36
ord_0ea55c419f1a7796dd9a4fbb,2,credit_card,4,24.36
ord_0ea55c419f1a7796dd9a4fbb,3,credit_card,4,24.36
ord_0ea55c419f1a7796dd9a4fbb,4,credit_card,4,24.37
ord_0ea853f562860c2b1995d88e,1,gift_card,1,1956.54
ord_0eae848557250c5e1d87e3d1,1,paypal,1,2519.45
ord_0eb0e8269bd1f5527322d10f,1,credit_card,1,597.57
ord_0eb15faa1cae86ff04b1e0c3,1,credit_card,1,240.94
ord_0eb31e816fde6e0e198b36ce,1,debit_card,1,2426.5
ord_0eb6c00587b16459dd818b49,1,credit_card,1,95.44
ord_0eb90a074c9492a6136451e1,1,buy_now_pay_later,1,4767.14
ord_0ebbbe2d3484d957417f5f16,1,credit_card,1,339.63
ord_0ecee4f1d25f9d482fd9eb2c,1,credit_card,1,65.6
ord_0ed086f2bb22e14a470ad87d,1,credit_card,1,1995.31
ord_0ed7da6bfffb7b14cda88c4c,1,credit_card,2,474.02
ord_0ed7da6bfffb7b14cda88c4c,2,apple_pay,1,474.01
ord_0ed7f490b652dedf53c885f6,1,credit_card,2,329.35
ord_0ed7f490b652dedf53c885f6,2,credit_card,2,329.35
ord_0edecbd3fdf93601bb1f0cb9,1,credit_card,1,1091.07
ord_0ee011977043a7b09c77e121,1,credit_card,1,14.04
ord_0eedb44fe4f604380ce2940d,1,credit_card,1,112.79
ord_0ef08cca9ca416bbfb5c89fb,1,credit_card,2,305.52
ord_0ef08cca9ca416bbfb5c89fb,2,credit_card,2,305.53
ord_0efdb7bfcaab424ff8efb416,1,credit_card,1,170.12
ord_0f0768b6c7f2aa56af7c888b,1,paypal,1,1483.44
ord_0f08d20042393f4f7cff5839,1,credit_card,1,1642.26
ord_0f0d35d1e108143acdf4822a,1,paypal,1,787.3
ord_0f0f9ee55634b0d19eae7ec9,1,debit_card,1,2.78
ord_0f0f9ee55634b0d19eae7ec9,2,debit_card,1,2.78
ord_0f0f9ee55634b0d19eae7ec9,3,credit_card,3,2.78
ord_0f13a94d9122a592835c54d0,1,credit_card,2,79.5
ord_0f13a94d9122a592835c54d0,2,debit_card,1,79.49
ord_0f182f6388fb8bcdf085c295,1,paypal,1,700.17
ord_0f1ab82a5ba774560406b4e0,1,credit_card,1,1067.64
ord_0f1bd3f597a946f9e1215513,1,paypal,1,674.58
ord_0f1bd3f597a946f9e1215513,2,credit_card,2,674.57
ord_0f1f4b152b175d167d96d7e1,1,credit_card,1,1894.74
ord_0f20a3c426c96e916ed40057,1,credit_card,1,1820.22
ord_0f22167b374fff9293ca05fc,1,apple_pay,1,8.58
ord_0f22167b374fff9293ca05fc,2,credit_card,3,8.58
ord_0f22167b374fff9293ca05fc,3,gift_card,1,8.57
ord_0f37b7a5c42a08e479e44c20,1,credit_card,1,1025.66
ord_0f3b18589d5438bf5693a50b,1,debit_card,1,315.62
ord_0f3ed552ca46839c31ab1026,1,credit_card,1,2125.91
ord_0f567ad2d90c97685e8b42dd,1,credit_card,3,102.82
ord_0f567ad2d90c97685e8b42dd,2,credit_card,3,102.82
ord_0f567ad2d90c97685e8b42dd,3,debit_card,1,102.83
ord_0f618175dd07b813cf89e0dd,1,apple_pay,1,671.8
ord_0f618175dd07b813cf89e0dd,2,credit_card,2,671.81
ord_0f643f7a021dbb6fa1810175,1,credit_card,1,697.64
ord_0f825e4c6413196677454e6a,1,debit_card,1,535.02
ord_0f85238316508223af1d9ceb,1,credit_card,1,2906.79
ord_0f86f95ea188ccbfa9a02bf1,1,debit_card,1,286.44
ord_0f8a6ef789143237c0e5720a,1,debit_card,1,1464.94
ord_0f9907ace49e9d681670f428,1,credit_card,1,905.46
ord_0fb2e466411f12ca5b957b65,1,credit_card,1,194.39
ord_0fbdd16ff0c972b51429ba8c,1,credit_card,1,3839.57
ord_0fca045fa20e1e9aed8b73fd,1,credit_card,1,1032.01
ord_0fd71166e8f33186629ca203,1,debit_card,1,20.64
ord_0fd71166e8f33186629ca203,2,buy_now_pay_later,1,20.64
ord_0fdb375a4bfd82bfdc676e33,1,credit_card,1,463.62
ord_0fdc56e10ec61ae103ba325d,1,credit_card,1,836.01
ord_0fe6081750f7b15b2b484a26,1,credit_card,1,520.08
ord_0fe895aaeddd6eeaf18ee62d,1,credit_card,1,427.11
ord_0feb232ab670e9e021b92e7a,1,debit_card,1,115.9
ord_0feb232ab670e9e021b92e7a,2,credit_card,2,115.9
ord_0fef6c5100011165a5a9b800,1,credit_card,3,130.12
ord_0fef6c5100011165a5a9b800,2,gift_card,1,130.12
ord_0fef6c5100011165a5a9b800,3,credit_card,3,130.11
ord_0ff193367b67013d8a3e858b,1,credit_card,1,194.94
ord_0ff195c9a2877c909faf894c,1,credit_card,3,666.87
